ID,stage4_flow_deviation,stage4_density_deviation,stage4_viscosity_deviation,stage4_co2_deviation,stage4_o2_deviation,stage4_n_deviation,target
3792,-0.556265668,-6.007210498,-6.90248663,11.38161732,-4.923885585,1.084883861,1
3793,2.267972702,-1.905810564,-4.447509069,5.642531793,-0.469036823,-0.880938854,0
3794,5.092211072,2.195589371,4.437098638,5.052591985,-1.322338329,-0.818652248,0
3795,3.311144814,-2.291217157,-12.29095138,9.550912423,-2.175639834,-0.53877955,0
3796,1.530078556,-1.667082725,-9.8113115,4.724762541,-3.02894134,-0.992950219,0
3797,6.615680132,0.674274633,-3.513922185,8.05793001,-3.882242845,-1.200489838,0
3798,2.147075962,-0.771584619,2.194771298,-4.541216468,-0.060934961,0.693192962,1
3799,-2.321528207,4.721218984,-7.307247565,4.229443538,-4.821045428,1.500330441,0
3800,3.569186789,-1.444109853,0.297317767,-7.077691437,-0.083939488,-0.210710822,1
3801,1.425709119,-0.909213236,-7.145066116,11.99362117,-2.836954723,0.421789564,0
3802,-0.717768551,2.371830972,-5.60829264,2.289859595,-2.307324587,0.609802198,0
3803,0.001873142,1.964320768,-4.071519164,-0.625362656,-1.77769445,2.172281434,0
3804,-0.012319993,-0.802609579,1.008231565,-3.670343225,-1.248064314,2.01274042,0
3805,-2.343881417,1.163420144,3.599477097,0.88857158,-0.967954112,1.67143563,0
3806,-4.675442842,-1.621840484,-4.490793679,5.447486385,-0.687843909,1.330130839,0
3807,-2.542042787,-2.725168569,1.899323538,14.4401937,-0.407733707,0.988826049,0
3808,-0.408642732,-3.828496655,9.249743072,-13.97386921,2.020709664,-2.748272039,0
3809,6.966249341,-4.650192275,-2.00359196,15.87344216,-0.518449533,1.496422351,0
3810,5.07266611,4.740879959,1.873120491,-1.159580119,-1.680004848,0.346414977,0
3811,3.179082879,1.024515884,5.749832942,-3.922473264,-2.841560164,1.444332996,0
3812,-4.551247229,-4.89230038,-8.709460944,3.289895209,1.230952411,0.894778946,0
3813,-2.186934317,-2.914586672,7.310664319,9.769649412,-1.662427343,0.345224896,0
3814,0.177378596,-0.568458256,7.413835736,-8.421116198,-0.641836467,-0.849027549,0
3815,2.541691508,1.176857646,-0.950842077,2.870536284,0.37875441,-0.66582734,1
3816,1.575418226,3.641447863,0.393152609,-12.91789402,0.966362828,0.123850566,0
3817,0.609144945,2.032247547,-10.44699664,-2.798745897,-2.363424231,-1.625230907,0
3818,4.187574883,-0.970644697,9.897002582,-1.087142345,4.233121919,-0.567743246,1
3819,3.551376958,1.004898157,-6.523951324,2.464107017,-7.088117725,0.088026033,0
3820,-2.488480761,2.44142703,-2.032022414,9.383570276,-5.133197548,0.372734909,0
3821,-1.814616168,-2.999568785,2.459906496,0.210686131,-1.251151828,-0.217623754,1
3822,0.300899884,2.643431717,4.770077001,2.319270508,-1.164732023,0.71725434,0
3823,-0.294379953,-0.44423564,4.369756093,-1.343439691,-1.078312219,0.962495361,0
3824,-3.084462249,1.555739954,-8.180301665,-6.321623933,0.416774904,0.194375752,0
3825,1.993336398,-4.25735856,-2.236915726,0.785350974,-0.173770856,-0.252530079,1
3826,1.852518857,-1.379183157,-7.674573562,7.237882184,-0.764316617,2.374808346,0
3827,1.711701316,5.670148881,-6.457986442,0.209919583,-3.546308247,0.89741672,1
3828,-0.817017287,-2.481980731,-0.358128966,13.76041014,-3.852365204,1.025513998,0
3829,1.195993419,-3.768863623,-0.570344763,7.369433173,-2.482697137,0.184433778,1
3830,3.631534741,2.739813811,-2.714456432,2.546172794,-3.156360283,1.492020513,0
3831,4.12525708,-1.468994181,2.122338118,11.61159682,-2.396489984,-0.406446067,0
3832,-1.122550738,-2.803989355,8.067569809,1.428590749,-0.067786184,-2.147738462,0
3833,-6.370358556,-4.138984528,2.903337915,-9.026019873,3.841931766,1.585824595,1
3834,-3.65053816,-0.784111816,0.900134601,-12.74577349,0.441896757,1.094970986,0
3835,-2.444549437,2.570760897,-1.317151236,-8.906880977,0.199003887,-0.119154665,0
3836,-1.238560714,1.553646282,-2.185313324,2.641807332,1.102505477,-1.25298017,0
3837,6.622955664,-0.530884552,-0.899886596,9.463147912,-2.250098708,1.019642893,0
3838,-6.105188169,3.771237526,-6.387458781,0.97928056,-2.520725524,1.061134992,0
3839,-3.562863531,0.998446824,5.054774418,0.856617412,0.826371753,1.102627091,0
3840,-1.020538893,0.358325123,0.905607232,0.603398255,-0.640203424,1.14411919,1
3841,-1.444624192,-0.281796578,-3.243559953,11.08351191,-3.239863844,1.185611289,0
3842,-0.77310571,0.888121114,-7.392727138,-0.237478815,-0.153860343,-0.450872402,0
3843,-0.101587228,-0.884629005,6.041087428,2.114875351,2.932143158,1.548697575,0
3844,0.569931255,-1.646291179,-0.440605584,14.29210716,-1.69371276,-0.93725865,0
3845,-1.056134314,4.209262977,-2.597893623,-9.25923232,-0.952084725,-0.909399368,0
3846,-2.682199882,0.191601734,0.304937269,-2.468697465,-2.459617679,-0.881540086,0
3847,4.936171944,1.433113002,0.102190914,0.158645332,2.328501663,1.286364203,1
3848,0.039879197,-3.569403669,-3.591914137,8.509339954,0.527763091,0.278469204,1
3849,2.552564721,-3.198041171,-11.54767634,8.324498341,-1.272975482,-0.729425794,0
3850,0.110983774,-0.768346358,-7.566358793,2.622626487,-2.995023965,0.900132747,1
3851,1.287682524,3.401483848,0.640424806,-2.447326828,-1.578250178,0.492930796,0
3852,2.464381274,4.233575884,5.030742238,0.949124357,0.534142745,0.369775172,0
3853,-1.112064626,0.686757335,-2.747181042,-4.168102253,-3.372581609,-0.142439671,0
3854,-2.019093058,1.730740725,4.910858871,-3.556744929,1.645792706,-0.685643015,0
3855,-6.659823704,1.129960463,-2.456342107,-2.945387605,0.401249152,0.558591595,0
3856,-4.905557419,4.744375973,-15.27576062,11.0731348,-3.181276344,0.627995534,0
3857,-2.580136714,1.523778074,-0.610778317,0.032729399,0.592677382,1.140739796,0
3858,1.927588522,0.811824013,1.153537155,11.38877339,-2.048571433,0.83173861,0
3859,2.963721641,-1.305827128,1.179307087,11.00173624,-2.609174208,0.736507827,0
3860,1.726562788,0.143697765,7.521728671,0.411859055,0.358656917,-2.421019625,0
3861,0.489403935,-1.522452734,-1.13106755,-2.312334187,0.373877902,-0.792949134,0
3862,1.223353059,2.776186931,-2.735387746,1.993880707,-4.524014298,1.088126437,1
3863,3.602824735,-2.435656193,1.223009621,-8.869432397,-2.081601222,2.969202008,1
3864,-3.457589256,1.636395987,5.181406989,-8.087363702,0.360811855,1.116249327,0
3865,-1.937433728,3.411674552,-4.056917924,-9.913439327,-1.245601931,-0.449659707,0
3866,-1.421556685,-4.690660256,-13.29524284,6.743589892,0.391834115,-1.452605962,1
3867,-0.905679642,-2.255557403,1.272283452,7.751253656,2.649045086,2.717017033,0
3868,1.236858723,-1.552380631,-1.707134833,-3.941325583,4.906256057,-1.353400389,1
3869,3.379397089,-1.178177185,-4.686553119,2.42294024,2.986474193,-1.324754696,1
3870,3.008299937,-0.55867613,-12.85288948,5.283377751,1.066692329,-1.296109002,0
3871,-3.387877428,0.345067443,-0.183907541,1.211327612,-0.853089536,-0.330992317,1
3872,2.39872772,-3.229451422,-2.208246486,8.350622728,0.014679522,-0.765636192,0
3873,-2.759831157,-0.722617197,11.18432038,-16.74417,5.578915536,-1.200280067,0
3874,1.92832013,-1.245213244,-3.714806274,5.957342557,1.309856324,-0.81581845,1
3875,-1.686512914,-1.105174568,-5.435534915,0.312679942,-2.959202888,-0.751510966,1
3876,2.739805834,0.919038921,-10.17499457,11.08545636,-2.117189343,0.075415362,0
3877,-6.260553157,-0.667976868,-2.943226855,-4.313384518,-2.103295233,-0.635751174,0
3878,-0.900081526,-3.274217528,0.432157168,-4.099905572,-2.089401123,-0.640192641,1
3879,-0.482544389,0.911555579,0.911673516,-0.762819254,0.859580799,-0.377823855,0
3880,-1.251404191,-5.354569303,4.936700057,2.574267065,3.80856272,0.613299071,1
3881,-2.020263992,-2.690932471,-1.982372515,1.106271398,-3.473918919,0.571511752,0
3882,-2.789123794,-3.360285727,7.366993004,-2.006035782,-0.396308014,-0.910356131,0
3883,-3.557983595,-3.271311732,-12.97869746,15.50335265,-4.124441368,-1.592180239,0
3884,-0.160711363,-0.223041096,-0.422720646,-1.670338832,-0.5949962,-1.550518112,1
3885,-0.566341414,0.685616887,-5.312966601,0.833678009,-3.186577667,-1.884381673,0
3886,-4.004386862,2.298846436,0.668924558,7.507691339,0.993341727,-1.299938323,0
3887,6.37917352,5.417680302,-0.627864122,14.18170467,-6.607952799,-0.715494973,0
3888,-0.306794875,-2.402067454,0.869267795,-1.147904772,2.857718132,-0.131051624,0
3889,2.872077654,1.499338569,-12.60363875,-0.736127763,-1.224846434,0.127217862,0
3890,2.818871129,0.09055978,-6.614017148,-1.748884453,-2.760482072,0.831814441,0
3891,4.341440298,0.692188142,-0.62439554,10.82060375,-3.780820682,1.53641102,0
3892,5.864009466,-4.533817905,0.696130394,6.89980311,-0.341486627,-1.434593827,0
3893,3.046486965,-4.233813523,-3.721101923,2.979002466,2.66276752,-1.552736517,0
3894,1.72599158,-3.933809141,-2.0572632,-1.004698417,-2.806944051,-0.108345301,1
3895,0.447198157,-3.633804759,-10.5686156,7.340668938,-1.137156254,1.336045914,0
3896,-0.831595267,1.753708403,2.40360496,-8.2223075,-1.991777837,1.187117876,0
3897,0.65951142,2.009820961,0.292469629,1.436944621,-0.837245755,1.038189837,0
3898,2.726469476,1.64900841,3.516295326,-5.876328497,-3.426439447,0.889261798,0
3899,-1.055079218,-1.220295526,-1.411078864,6.861555859,-2.295354876,0.740333759,0
3900,-2.95070203,0.42268101,-4.555801079,3.171936591,-1.164270304,-0.015498971,0
3901,-2.701804282,-1.542074051,-2.906565168,-4.069600766,1.296787578,-0.771331702,1
3902,-2.452906533,0.774434709,2.975136012,2.601203523,-2.301934277,0.899245036,0
3903,-2.012226438,-1.654376517,-0.942118903,2.312745198,-2.765353464,-1.451877439,0
3904,1.496007552,-1.756577817,-10.10364926,3.944490162,-3.22877265,1.619134776,0
3905,5.004241541,-1.858779116,-4.062046862,-0.716512509,-3.325921547,-1.213564296,0
3906,4.657961307,-0.122745373,2.758047113,-2.734690513,-1.356687025,-0.135470684,0
3907,-1.418184413,2.356522899,14.37655662,-4.752868517,-0.153991143,-1.369373604,0
3908,-4.213600912,-0.08800789,7.781545328,-6.261422261,-0.014089349,-0.589921108,0
3909,-7.009017411,4.689407435,4.642918017,-9.876908193,0.125812446,0.000530847,0
3910,6.295575951,0.876885171,10.83005802,-9.919167526,-0.738676427,-1.360039584,0
3911,1.042201312,-2.668662785,10.10166808,-6.433064582,0.492054369,-1.49642055,1
3912,-1.856448265,-1.521017882,-7.402110484,1.6311476,-1.544176379,0.759112918,0
3913,-4.578817805,-0.373372979,-10.20076022,-1.297472635,2.185003093,-1.027158089,0
3914,-3.119272492,0.774271925,-7.056061095,-15.67698655,5.914182564,-0.244654573,1
3915,-1.770720268,1.792823432,-3.911361974,0.50234013,-1.73883173,0.537848944,0
3916,0.95969201,-0.438452011,10.35440803,-4.573104838,1.878193644,1.32035246,0
3917,1.583828181,-1.51024974,3.458799255,2.175529288,3.329062735,-0.048376827,1
3918,2.207964351,-2.328020258,4.462615214,9.57912888,-1.105317482,0.81827948,0
3919,1.024309448,4.881857537,4.008447407,4.135903615,-2.896427498,-0.500687621,0
3920,3.704398392,2.978150118,5.592999943,-8.86689877,-0.178043917,1.480978448,0
3921,2.662002075,1.0744427,4.896189882,-0.965260571,-0.043404038,-0.438023347,0
3922,1.619605759,-1.272108961,5.755174002,3.11650574,-0.518352715,-0.489106495,0
3923,0.386270076,-1.012104112,-5.38067078,-3.838132222,-1.443541995,0.156180824,1
3924,-2.79335433,2.444417613,-8.467195201,3.012576348,-2.368731275,0.212246309,0
3925,-2.951893711,-0.090813944,-1.480040501,0.10799366,-0.3340793,1.155971439,0
3926,0.981865585,1.862822461,1.576702678,1.269590132,-1.487006908,1.522146219,1
3927,2.289814906,-1.494218421,-10.3769771,-3.628669528,-1.652940721,-1.104993812,1
3928,-5.992740744,-0.686838534,-5.881922331,-8.526929189,-2.367490245,-1.259052071,0
3929,-4.193620342,3.895619183,-1.386867563,-0.663421398,-0.751126265,0.290410442,0
3930,-2.394499941,0.165414166,-1.096890401,-9.565587014,-0.209377987,0.596503809,0
3931,2.341676973,-1.713123544,-4.518631738,-5.343315222,0.946393764,0.970603014,1
3932,-6.805875461,1.576507572,-0.613048186,-13.65403487,-1.516537755,0.222065993,0
3933,-4.544928226,2.686356669,-0.08372613,4.490083563,-0.632272062,-0.787368625,0
3934,-2.283980991,2.950023267,-0.99731983,1.304221547,-1.539187473,0.245349185,1
3935,-0.023033755,-2.64395724,1.302523763,-2.155566014,-2.726622298,0.17984288,0
3936,-3.001439041,-0.594152447,0.325486291,-2.647549067,-3.790180082,-0.516942319,0
3937,-0.606147876,1.455652347,-9.357360228,2.767973319,-4.853737867,-1.213727519,1
3938,-0.505238742,-3.632990375,1.878360674,-8.631327783,3.230356406,-0.37792113,1
3939,-6.862452055,4.410541744,-12.35778092,-7.074709074,-6.637670869,-2.721654521,0
3940,-0.475056338,0.838237485,6.527823085,-3.907926803,-2.40263713,-0.168216669,0
3941,2.227278326,-2.734066774,3.549364768,-0.741144533,-1.722099785,0.199069968,0
3942,4.929612989,-3.897715707,2.000499287,13.26466051,-1.041562441,0.060113575,0
3943,-0.824266026,-0.413037049,5.342226615,-3.299285104,-0.379648155,-0.296890006,0
3944,-3.326033888,0.875162427,3.555767953,-2.711200572,0.282266131,-1.782606344,1
3945,-2.337959816,-1.115183675,11.9052765,-9.252467113,0.944180418,-0.648496586,0
3946,-1.349885743,-3.105529778,2.433337578,2.386339984,1.606094704,0.485613173,0
3947,-0.36181167,-0.866546555,-4.16678476,-1.437629672,0.915581447,2.075169351,1
3948,0.896561582,-2.843266142,-3.685442427,-8.802864483,-1.042242052,1.058610922,1
3949,-0.159181334,1.139413511,-5.172366258,4.098688346,-2.46996745,0.042052492,0
3950,-0.032069092,-4.520939901,-11.41053545,17.00024118,-2.782338253,1.406760098,1
3951,2.452052779,1.595122801,-15.93626033,2.973522773,-4.123439471,-1.08722106,0
3952,-0.039351765,2.188267341,2.186808212,-1.36007851,1.164706695,-0.408516968,0
3953,-2.530756308,-0.556986036,-7.749115758,5.910565323,0.042718044,-1.310377034,0
3954,-3.742617153,-1.519409368,-3.877200653,-3.295752912,-1.079270607,0.854863125,0
3955,2.201361336,-2.4818327,1.596554288,-0.187998535,-1.213678363,1.016300557,0
3956,2.57581107,0.068995666,6.362801979,0.107582885,0.15890742,1.177737988,0
3957,-0.596051201,-2.016931124,6.074481282,11.49031708,1.879108054,-0.831150011,0
3958,0.425109661,0.575128863,5.786160585,-6.454620274,6.98142207,-1.232654758,1
3959,1.446270523,2.461765833,1.874396108,-6.56417001,1.998567899,-0.535363231,0
3960,5.279456452,1.339844607,-4.271358973,9.839249986,-3.019424457,0.161928296,0
3961,3.59907747,0.217923381,-2.941022206,9.0771542,-2.798101288,0.847779938,0
3962,2.831473763,0.633879534,-1.05234387,-5.132383529,-0.636594259,-1.388056983,0
3963,3.512376481,-0.570444984,-5.361313326,0.946590606,-3.517597136,1.262285359,0
3964,4.193279199,-1.334926828,0.904506148,5.027113453,-1.749838493,0.056699853,0
3965,0.085067699,-2.099408672,-5.730528856,1.931448757,0.264549776,2.326827223,0
3966,-4.023143801,0.25677879,1.406836572,-10.44844962,2.278938044,0.146740238,0
3967,-1.358604248,-7.6720896,3.24155181,5.839612933,-1.896833309,1.218151258,0
3968,1.305935305,0.489274035,-1.658369931,8.191185096,-2.039329659,-0.539880637,0
3969,-0.504341712,0.375558604,-6.558291673,-2.534029767,0.481743435,1.696340702,0
3970,-0.769067861,0.400582135,-2.785003142,3.227441769,-5.378791564,-0.543346684,1
3971,1.502656306,0.425605666,-6.661686031,-10.10100723,-3.45643057,0.543047945,1
3972,3.774380473,-2.820520061,9.577045849,-1.114953086,0.049034204,0.534151786,0
3973,1.914562481,-0.215226765,-5.009817906,-3.82157192,3.198661172,-0.723566605,0
3974,5.483761983,1.227439829,10.66918697,-6.816283523,-1.722157375,0.305520355,0
3975,-2.316965677,2.670106423,-1.930033704,-0.208409314,0.706592802,1.0798012,0
3976,0.143794304,1.90061403,2.011784011,-7.957744249,-1.557737689,-0.147397137,1
3977,0.348886542,1.131121636,3.668370326,-1.399330169,-2.975535541,0.899017017,0
3978,-1.610695882,0.361629243,-0.356936956,6.366422594,-2.163832756,-1.56809468,0
3979,-0.527175864,1.090053413,0.082752571,8.074342819,-4.307401727,-0.779581805,0
3980,-0.317780784,0.972079381,13.98723112,-14.07123166,-2.038168387,-0.490303275,0
3981,-1.857744992,0.664056655,5.254067634,-6.072054503,0.231064952,-0.426826375,0
3982,0.001968455,-3.694877814,-2.333917133,3.989896222,-1.376233085,-1.118808539,0
3983,1.861681902,-8.697700113,-12.69644401,9.958454415,0.537869543,0.121944142,0
3984,-8.508535825,-1.536335659,6.076795017,4.565573883,4.27885464,-0.029490151,0
3985,-0.717897209,-2.903472643,6.085241231,-0.827306649,-2.551964709,-1.595713833,0
3986,-2.628334402,6.219209188,-6.62429372,0.880179247,-2.999315871,1.220182353,0
3987,-4.538771595,-3.485520646,-1.880877272,5.194949154,-1.865078242,-0.031857959,0
3988,-3.166795252,2.976163235,3.861076864,1.608085661,-0.792571727,-0.717949864,0
3989,-2.225102725,-0.248683977,-0.395344449,-7.332000593,-4.521901289,-1.77698364,1
3990,1.874255557,-0.013158833,-9.257848721,0.189685039,-0.383396281,-1.064335088,0
3991,0.844798649,0.26497142,-5.800283596,7.71137067,-2.774052596,0.130711211,0
3992,-0.184658259,-1.910564247,0.62947621,0.254710517,0.287424927,1.325757509,0
3993,1.28872309,-1.352678707,10.22786042,-3.701515969,5.697647608,0.228816995,0
3994,-3.610986972,-0.794793168,2.172905646,1.636459838,-8.120682471,1.500231948,1
3995,0.996523094,0.065514801,-5.800280228,6.974435645,-7.276377708,1.266894139,0
3996,-0.242846376,0.925822769,0.796607343,8.05187395,-6.432072944,-0.676087853,0
3997,-1.498897841,2.962366366,6.95259606,-8.187946848,0.929487737,0.079310753,0
3998,-0.332298405,0.707660347,2.149345958,-0.167288979,-0.909527012,-0.533402427,0
3999,1.698863302,-0.400486204,-5.780678459,2.485418538,-2.618971454,-0.351884857,0
4000,-0.966968865,3.439592495,-3.065803868,-5.721425302,-2.896237003,-0.006881739,1
4001,3.820510374,2.309146631,-6.073423441,9.072798336,-3.596483263,0.910950186,0
4002,4.994447619,1.178700767,8.986344161,3.751998248,-2.237332891,0.153746822,0
4003,-2.109898742,0.048254903,-7.256824323,-2.794822489,-2.129487636,-0.697091614,1
4004,-0.452125446,3.693206652,5.244364116,6.796718257,-1.399949331,-2.287762512,0
4005,-0.021552434,4.029917002,0.193471306,-5.656271292,-0.670411026,1.14573369,0
4006,0.409020579,4.366627353,-6.958302821,5.587220532,-0.460155283,0.407937012,0
4007,-2.918745371,-1.030161886,-6.45253374,6.761569331,-0.249899541,-0.329859666,0
4008,-6.246511322,-0.717139811,-2.510103721,-9.130852644,-0.039643799,-1.067656345,0
4009,-2.497135348,-0.772823634,1.432326298,4.390994992,-0.933979213,-0.593362437,0
4010,1.252240625,0.186634183,2.565294594,2.187213221,0.512795712,-1.831209415,0
4011,1.401187467,0.276950468,-6.615864409,7.737961633,-4.745279988,-1.441598461,0
4012,0.20140341,1.387288858,-12.44635704,2.583947194,-3.458806964,-1.051987508,0
4013,-4.286660305,2.414907012,1.822996675,-6.857479408,-1.584083025,-0.322541324,0
4014,-2.195131736,-0.860032613,2.42701348,-14.55988828,-1.630310099,-0.740878268,0
4015,1.32820228,-0.324144928,-6.655112883,-0.405485004,-4.942133018,-1.009095856,0
4016,0.702798693,-2.561116724,0.830088633,-2.067738357,-3.64913464,0.299010696,0
4017,-1.660071402,-0.636577027,-1.24074866,-3.729991709,-2.356136262,1.13417856,0
4018,-5.919286675,-3.730268953,-3.311585952,11.24769624,-1.063137885,0.319976936,0
4019,6.798727159,-6.823960878,-14.5780274,17.6891282,-0.794591782,0.676822801,0
4020,3.643998033,-2.675608315,-7.317653021,10.11467859,-0.526045679,0.501483916,0
4021,0.710888299,-5.837302268,-0.057278644,2.540228981,-0.257499576,1.152986635,1
4022,3.059140772,3.331672285,-9.418125341,10.98345854,-3.2998682,-0.462686366,1
4023,0.994175197,-0.913490578,-6.638476094,-1.444275683,0.064946029,0.651590731,0
4024,-1.070790378,1.236136349,9.253353893,-14.96774814,3.429760259,0.548768723,0
4025,-1.062352002,-0.291665565,-1.646586668,6.361479241,-3.760522146,0.302809936,0
4026,1.377815094,-0.208927238,-7.767957649,3.971526559,-2.601270512,0.339934558,0
4027,-1.604975397,-1.274202358,2.134307866,-0.379893211,-1.442018878,-1.054484362,0
4028,-1.762194666,-1.052415886,0.487399361,10.33076344,-2.073795198,0.711234728,0
4029,-1.119730886,1.46509487,9.088786,-7.973967858,-1.34643309,0.537371465,0
4030,2.106099419,-2.948277549,7.042958341,-0.668132613,-0.662993168,0.363508202,0
4031,-4.22410091,0.58917729,-3.535875563,3.985306835,0.018654995,0.340750508,0
4032,2.464753438,-0.367675375,4.085810024,2.795010728,0.700303158,-1.804129647,0
4033,-1.513865734,0.325143316,5.421398214,1.043602195,-2.342000153,-0.717041537,0
4034,-5.492484905,-1.953365661,-7.708724254,-2.281576574,3.154807959,-0.461443496,0
4035,-0.073544012,2.246399391,-0.188424303,5.589362089,-2.321664873,-0.205845454,0
4036,-0.39999738,3.387397505,5.351211338,-2.549776587,-0.92974084,0.46091465,0
4037,-2.023801034,-2.347215529,6.559887986,4.695354636,-0.289216994,1.233675072,0
4038,6.183197347,1.783047906,11.09563581,-1.796425334,0.351306852,0.660565039,0
4039,-2.454252916,-2.13464199,15.63138364,-8.528844933,-0.758041047,-0.349030549,0
4040,6.091683112,-2.607357112,-2.165192765,2.306795172,2.079993797,-0.268037313,1
4041,-1.265580334,-3.080072235,1.529214454,12.50969694,-2.813167222,-0.573737942,0
4042,2.941809266,-1.482818123,-0.038131668,1.230630835,-3.911228285,-0.87943857,0
4043,-1.717255632,-0.666710436,14.41002419,2.328601894,2.90581134,-0.176945779,0
4044,-6.643016479,0.344386189,-1.709253331,-5.73593423,-0.294174011,0.005260695,0
4045,-6.609610087,0.617064466,-6.242637266,-10.55135583,-3.494159362,0.352152148,0
4046,-6.576203696,0.492723293,-5.579732722,-15.36677743,-0.940153003,-1.170300617,0
4047,-2.684954126,3.613575506,0.335541179,-5.272617598,-1.320783332,-0.74672904,0
4048,-1.439102511,1.026890555,-6.312137981,-4.072101734,-3.293797624,-0.323157463,0
4049,-4.150490514,-2.104993598,-12.69505597,7.053292104,-2.062421892,0.100414115,0
4050,-1.318250009,0.076289925,9.076097665,-15.94398431,-0.831046159,-0.916710073,1
4051,-4.877985123,1.050312205,4.28683759,-2.873388422,2.684050545,0.02107145,1
4052,-0.924684934,2.024334486,-1.349724614,-8.119301104,0.160304649,0.340689411,0
4053,2.078321519,1.172739773,4.371688293,-5.017161525,1.926915068,0.660307373,0
4054,-0.637583905,-3.231314856,-2.344272873,0.035764147,-2.644823452,-0.653910484,1
4055,0.258844379,-1.340555172,5.425743642,-4.444538426,2.314446393,-0.890868501,0
4056,0.58731019,-2.852178345,3.872884869,-0.298238992,-0.734401086,-0.527919981,1
4057,-0.51968239,-0.74787408,2.320026095,-11.98160306,0.447882395,-0.164971461,0
4058,-0.663884281,4.803929621,5.938095713,2.13479274,-3.191168099,-0.289302313,0
4059,-0.808086171,-1.64720369,0.998605302,7.334844903,0.170071195,-0.715835753,0
4060,2.767824932,-1.895109807,-11.32835559,8.480875742,-0.459835811,-0.760929497,0
4061,6.343736034,-2.379995072,-8.623375837,7.516460116,-1.089742817,-0.385310502,0
4062,-0.24134768,-1.504962798,-5.918396087,4.259987052,0.738706742,0.978319409,0
4063,-2.158047318,0.906464459,2.538009682,-3.175592677,-0.610718192,0.031478527,0
4064,1.22132072,1.817333362,-1.202568944,-0.612104553,-0.487934087,1.928810697,0
4065,1.622416909,-4.155425702,-5.69036119,9.871105042,-0.365149982,-0.441666972,0
4066,-0.249636105,-1.687668408,-1.894644285,-10.9779699,1.95577386,-0.112179811,0
4067,0.22715105,1.908252091,-3.983154012,4.853581036,-5.025914845,0.541779868,0
4068,0.703938205,2.858490231,5.017043964,0.590680492,1.104382546,-0.941169913,1
4069,0.77443243,3.808728371,0.699404644,1.255494626,-1.623296308,0.516471171,0
4070,-1.260231337,-2.759511199,-13.6194035,5.522214486,-1.443092854,-0.540104033,0
4071,-3.294895104,-1.827762812,-0.446878729,11.15546278,1.748629532,-1.596679237,0
4072,0.828409508,-5.035350582,-6.01808628,12.2503528,2.818593406,-0.390873218,0
4073,0.912860734,-4.267657173,18.42138311,-16.81966535,3.88855728,0.814932801,1
4074,0.997311959,-0.66158735,1.473909213,-4.311170572,3.558395094,0.595136099,0
4075,-1.346294726,0.364303186,7.163382951,-0.406003641,3.228232908,-2.615422081,1
4076,-3.689901411,1.390193722,-8.355664905,6.744202957,-2.189562639,-0.439943417,0
4077,3.184323193,-7.032517492,-15.30046173,18.81309458,-1.506414537,-0.237830988,0
4078,-1.323218626,-1.273624712,0.375238267,2.729119377,-0.823266435,-0.03571856,0
4079,1.060865473,1.767448078,6.358192939,0.892788689,-1.430930463,-0.102068813,0
4080,-1.116318346,-4.459800364,-12.05062991,17.62685814,-0.337577897,-0.168419066,0
4081,-3.293502165,1.299702962,-3.587205268,-0.026343856,0.755774669,0.898178324,0
4082,-2.525987647,1.501172666,1.193069043,0.090084911,-0.559044098,-1.884955177,0
4083,-2.111953107,0.546802131,-5.503150292,-0.74497398,-4.140708471,1.444693732,0
4084,-1.697918566,-0.780668211,3.056191408,0.170838167,-1.348670664,0.200305537,0
4085,1.686372707,3.171241092,6.310418679,0.722429665,1.443367143,0.222168247,0
4086,5.135348099,0.925795791,1.548468039,-12.42156158,1.790455546,1.893480464,0
4087,-0.251285337,1.90554775,2.586721713,-5.465416837,3.694758799,0.572335872,1
4088,-4.298902015,2.885299709,-10.44629792,9.965202404,-2.735810876,-2.051858421,0
4089,-7.718232072,-0.225621271,-0.777518769,-6.99841323,-1.096889577,0.438468131,0
4090,4.774442165,-0.464154446,5.277176233,-3.166961653,0.542031722,0.318134949,0
4091,-1.220654925,0.01694062,-4.49786619,0.664489923,-1.110429414,-1.119207983,1
4092,2.085892827,-2.505830263,0.744923303,1.796363862,0.525710716,0.330489254,0
4093,0.737978714,-0.828280374,-5.460160226,0.039712014,0.597049561,-1.450001558,0
4094,2.078960882,-1.788772489,2.356417017,3.610974378,0.668388405,-0.791760964,0
4095,0.973628287,0.029125441,-0.07726452,-2.404209616,0.73972725,0.451409026,0
4096,-0.131704308,2.819021035,-2.324382934,-3.151403207,-1.943020459,-1.595755146,0
4097,0.744871884,0.109233392,7.56228072,-1.358971936,0.593280161,-1.186283289,0
4098,1.30138583,-1.863570335,-0.438710149,-10.4051961,-2.595379726,-0.556123505,0
4099,1.857899777,-2.62909976,-3.165041796,4.586294399,-1.430700725,0.074036279,0
4100,2.414413723,1.016688036,6.930698959,-5.916019027,1.514702111,-0.41096372,0
4101,2.97092767,-0.964273439,-8.76438989,3.163083154,-0.556452205,-0.016980335,0
4102,-0.186440111,0.81746085,8.00842699,-5.74424334,3.555670778,1.618679301,0
4103,0.695807535,-1.615333325,5.986403845,1.435410365,-1.923161948,-1.502931524,0
4104,-0.90386171,-2.633310739,0.166625342,-3.291444206,-1.879286614,-1.041473329,0
4105,-2.503530954,2.686250942,1.998555369,-5.766715136,-2.648666448,-0.152754238,0
