ID,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,target
1563,4.831635289,10.01539377,-1.598989543,1.364843692,0.773714092,-5.07725838,8.319822581,3.333927144,4.780579528,3.002662423,-0.381383642,-5.07725838,0
1564,-5.878364308,-1.316897226,0.190732446,-4.757895166,0.138235732,-1.749923212,-3.513559004,2.382309147,-3.403859036,0.058095368,2.009927873,-1.749923212,1
1565,13.24000364,-18.34404862,-0.230564243,-5.481883489,1.46745027,-0.083038981,0.526042625,6.590992356,-4.809532446,-3.818005716,-0.083482432,-1.477480941,0
1566,-10.32075942,5.935154788,-0.651860932,1.181435176,-1.136695119,1.58384525,-4.079127152,-3.42790903,-2.211970373,-2.212983134,1.322564549,1.58384525,0
1567,3.218071909,-2.071563311,-1.073157621,-2.388697847,0.055004839,-4.235925276,-1.739509735,0.748062424,-2.090700723,-0.607960553,-3.868041981,-4.235925276,0
1568,1.19023167,-2.059630467,0.400846543,-1.243216906,0.118076902,0.524264387,0.487617379,4.696211753,-1.969431072,-1.883446141,-1.512043313,0.524264387,0
1569,2.62175258,-0.382389535,-1.025185276,0.778600179,0.181148965,2.482848125,2.46915755,-1.661794453,-1.922900361,1.134176671,1.105316929,2.482848125,0
1570,4.05327349,8.035569541,-2.451217094,1.315848506,-1.225412364,-0.162226098,3.66047294,-0.912240965,0.049933797,0.079151406,-0.352773956,1.687284404,0
1571,-3.797678344,-14.4087326,0.068319849,1.955312548,-1.426024792,0.891720683,-7.953094601,-3.966941933,2.022767954,-1.158402981,-1.810864841,0.891720683,0
1572,2.590233211,6.843646062,2.587856793,5.92432609,0.589148971,-4.959090585,12.22023903,3.156895174,3.049356314,0.659522611,-3.268955725,-4.959090585,0
1573,3.480841701,-1.594833713,-1.043101761,0.108982603,0.932602427,-2.616829609,-3.220025315,-0.452708436,0.99554519,0.439818248,0.27931333,-2.616829609,1
1574,-1.104759229,-9.170448986,-2.60150753,0.225175822,0.933075284,1.425837995,-3.537333051,-0.446694878,-1.058265933,-1.218105958,-0.502238511,1.425837995,0
1575,-5.690360158,-6.299596629,0.441139578,0.444709089,-2.002342082,-2.23432478,3.68971338,0.713798592,-0.51676804,4.933336352,1.808951782,-2.23432478,0
1576,-2.18876412,-3.428744271,-3.542497178,0.494154064,-0.729110788,0.562264751,-1.45689628,-2.300415885,-0.491626526,2.635118219,-1.294812046,0.562264751,0
1577,9.541881432,14.25097774,-1.78756904,4.267077559,0.080329861,0.208979405,7.568974185,3.29028984,-0.699806525,1.486294828,0.384078167,-1.070546489,0
1578,0.555982966,8.991766942,-0.032640902,3.310621694,-0.018302525,-0.144305941,6.461095387,-1.123740653,4.051110557,0.756728895,-3.652431515,-0.144305941,1
1579,-4.325545118,5.538030956,0.679037628,0.633606942,1.319385669,-1.383683857,5.353216589,0.858370087,3.74493782,2.682451363,-0.63926115,-1.383683857,0
1580,5.664075106,-2.742151277,0.064093119,-6.932640761,-1.229817375,-4.477816829,-7.00123286,2.33745158,2.873130641,0.783189165,-2.472543254,-4.477816829,0
1581,3.046621724,-2.765600134,-0.386228281,1.485020355,-0.291087452,-3.37156342,-5.7590983,-2.472044683,1.104239694,-1.116073032,-0.625522146,-2.354379078,1
1582,3.822771069,-7.702182106,-0.836549682,-1.530921602,0.647642471,-2.265310012,-4.51696374,5.040131309,0.12517862,-0.6370814,-4.208050387,0.135658891,0
1583,5.404532659,2.673342115,-0.311829542,-0.601164998,1.586372395,-1.159056603,-3.274829181,-0.547190685,2.681812968,-0.147007899,1.030881066,-1.159056603,0
1584,-7.213742187,0.923211374,-0.995005014,0.328591606,-1.300189994,0.819203225,-4.654840173,0.824528185,-0.857619717,0.343065602,-0.657855903,0.819203225,0
1585,-1.904127021,0.202080134,-1.678180486,0.502906317,-0.127498578,-1.774599917,11.53923955,2.8718678,-3.900398498,0.833139104,-0.758043008,-0.315140785,1
1586,6.422087451,0.036256976,-2.361355958,0.677221028,-0.598060301,-4.368403059,-5.356927458,1.709251357,-0.178593078,-3.136315616,-3.9768721,1.116852375,0
1587,-2.790689587,-0.129566183,2.784002378,2.1949569,-1.477533824,2.548845535,9.315916706,4.234487809,-2.784496393,0.846735495,2.080011714,2.548845535,0
1588,-2.475869234,2.838207708,2.978736636,1.816915702,-0.097971289,-1.014888927,-0.753643417,1.841800444,3.383952182,-2.0317263,0.508486419,-1.014888927,0
1589,11.35622654,12.92660736,3.086186432,1.438874504,1.281591246,0.662861402,5.920245206,-0.195966657,2.288835231,-2.563581975,4.045792,0.662861402,0
1590,-3.897662021,9.839808653,3.193636228,1.128734944,-0.372464491,-3.64271157,15.77966978,3.344439351,1.19371828,6.009231774,1.50814652,-3.64271157,0
1591,0.359122868,0.038108888,2.679567184,0.874064089,-0.063846299,-2.501273568,1.948319899,2.47232078,0.793977977,-0.500089507,-4.620125253,2.160002743,0
1592,0.985620737,-9.763590876,1.712747644,1.998691055,-0.333571278,-1.359835567,2.591474954,3.65348374,-0.181067816,-1.789671615,3.391345752,-2.031495512,0
1593,-6.119130766,-1.46133416,0.745928104,3.123318021,0.903109964,-0.218397565,6.738912198,0.523120443,4.013524561,4.548341513,1.019791812,-0.218397565,0
1594,-13.22388227,6.840922557,1.298866356,-1.031703179,-0.046968872,1.813207281,4.203610666,-0.860376358,-0.603421178,5.727239859,3.173687102,1.813207281,0
1595,-5.123716827,-3.660753552,1.851804608,-5.186724379,0.541002005,0.294993947,-5.121750906,-0.629468559,-1.749423457,-1.284014581,-3.969833974,3.102274096,1
1596,6.699235629,9.416735746,0.916871652,-3.181226842,-0.361560604,-1.223219388,-6.589045228,0.159126111,1.12507657,-0.27950183,-2.798886536,-1.223219388,0
1597,0.817078114,-7.722878916,-0.018061304,-1.175729306,0.528229762,-3.915874395,-8.056339549,0.947720781,3.999576597,-5.482291941,-1.627939098,-3.915874395,0
1598,-3.876092457,-4.202192226,-0.866873141,0.82976823,0.670450987,0.692496324,-4.113577648,-3.492527966,0.300043381,-1.091823614,-1.100235159,0.692496324,0
1599,-3.403591757,-0.253524633,-2.221627091,-3.249251479,-0.033902625,-2.02649848,2.400345212,-0.935568938,-3.399489834,-4.084613652,-3.859904034,1.561398421,0
1600,-1.802501872,3.69514296,-1.422769838,3.283171598,0.150012191,2.430300517,8.914268072,0.089315024,-1.002135011,-0.46463777,-0.53759807,2.430300517,0
1601,-3.627451232,-5.84698573,-0.623912584,2.726177639,0.333927007,-1.975214937,-0.221461333,1.114198986,-0.99906348,-0.099949362,-4.731399984,-1.975214937,0
1602,2.980100164,0.789495338,-1.937408023,2.169183679,-0.349864763,-3.506653863,9.625292059,3.019653684,-1.396030765,0.264739046,1.866525111,-3.506653863,0
1603,-2.612345505,4.162937509,-3.250903461,-1.351243747,-1.033656532,3.350332042,-18.65162624,-7.933571514,-3.332946413,0.629427454,0.793973081,-2.549670514,1
1604,5.758487892,7.53637968,2.616515025,3.107965514,0.107810416,-1.592687165,10.06549024,-1.947936755,1.466586756,-1.28698322,-2.322801999,-1.592687165,0
1605,3.292541162,-2.169996449,2.721029926,-0.159394076,1.249277365,1.505228977,5.094153712,4.037698005,0.089171405,-2.034577711,1.510074592,1.505228977,0
1606,-1.319483612,-0.436048406,-0.658595056,-2.440722849,0.631879051,0.071139161,0.122817182,3.261613089,-0.532741657,0.584226965,1.271457885,0.071139161,0
1607,-5.931508387,1.275587308,-0.077274195,-1.040844889,1.737757879,-3.006662729,-0.547099926,-2.705863383,-1.154654719,3.20303164,2.819707856,-3.006662729,0
1608,-4.577115616,8.769597894,2.378032175,-0.697127569,-0.816306215,0.511149233,-1.217017033,2.544335778,3.793977059,0.625786211,4.367957827,0.511149233,1
1609,-2.248502674,-9.349787451,1.930499983,-1.588804443,-0.495920854,3.240284894,-1.88693414,1.879784165,-1.613163263,-1.951459218,5.194908687,3.240284894,0
1610,-8.348259182,-19.34294308,1.482967791,0.039170537,0.618069752,0.058236098,-2.556851248,2.587703519,-6.231445482,0.991375252,1.663809431,0.058236098,1
1611,1.218764263,-10.26644356,1.035435599,0.300068667,1.39142283,-4.331582337,-3.226768355,4.424057723,-3.963782894,-0.060835324,1.772044188,-4.331582337,0
1612,-3.912744148,-3.410206492,0.587903407,1.828307584,-0.385168591,-3.129135415,-3.896685462,-1.155932308,-1.839302434,-0.791210784,4.678410946,-3.129135415,1
1613,-9.277619888,-1.118233799,0.140371215,1.525575227,1.761847883,3.42168148,-4.56660257,-3.332039359,-2.145683136,-1.789994797,6.056997998,3.42168148,0
1614,3.00708597,3.365683451,2.000191978,1.127043493,-0.294505556,0.036321599,-0.364269076,0.052428686,4.699429461,-1.552428951,2.795259415,0.036321599,0
1615,-3.469184552,5.16906897,0.759005682,-1.287585738,-0.957802607,-2.039976278,8.488532539,3.436896731,-3.459653671,2.83623077,-0.466479168,-2.039976278,1
1616,-3.420097792,-1.297443899,-0.482180613,-1.169659346,0.598016489,-2.157701418,0.115009651,2.878616555,-2.954897509,0.019209277,1.469416229,-3.770394895,0
1617,2.397089024,-7.763956767,0.778322972,-1.051732954,0.528275809,-2.275426559,-1.864286009,2.320336379,1.493971387,-2.797812217,-3.61386228,-2.275426559,0
1618,12.2984326,12.60501195,-2.29967358,1.419648876,-0.029974736,-6.339056112,12.32696166,6.617167864,3.679884752,-1.870729719,-0.57424064,-6.339056112,0
1619,0.322626864,1.925369419,2.463789751,-6.036252927,0.749047892,-2.778059384,2.747387282,1.933044065,5.865798116,-0.943647222,2.050013474,1.137015945,1
1620,-3.540127117,-8.754273115,-5.500930988,0.324904693,-0.781496841,0.782937343,-6.832187094,-9.465394542,-1.789115135,-0.016564725,-4.893277959,0.782937343,1
1621,-1.571909095,-8.171822572,-1.265084485,0.829083882,0.408100324,-2.505607042,-5.440067518,2.785459765,1.536902151,-2.721188124,-0.064359815,-2.505607042,0
1622,0.396308928,-9.666705846,2.658670353,-2.460957453,-0.418622487,-1.586441914,-8.646077921,1.205482648,2.694798928,-5.425811524,-1.884227007,-1.586441914,0
1623,1.85905481,2.530803225,-0.857152787,0.651960024,-1.003340421,-2.340391977,0.717580785,1.42035423,0.089752209,2.86484398,-1.836312362,-2.340391977,1
1624,-9.16598555,4.773080844,-0.933826718,0.322159498,-0.487232185,3.609756655,-1.801026328,-0.560539753,-0.002964794,5.50293216,-1.788397716,3.609756655,0
1625,-6.374002955,7.015358463,-1.01050065,-0.007641028,1.748185248,-0.345459588,-4.31963344,-2.665082253,0.265372133,3.366784958,-1.740483071,-0.345459588,1
1626,-5.682430399,5.745750192,2.327283433,1.112724223,0.68896633,-2.322665126,1.973684477,-2.085475513,-1.03830272,1.230637756,4.106401281,-2.322665126,0
1627,0.198236176,1.148293471,2.790087873,0.265906753,-0.037394266,-0.2279225,10.60704181,2.827895081,-0.452388124,0.11233075,-1.736773469,-0.2279225,0
1628,6.078902752,-3.824423476,-1.36798149,-2.326445024,0.619479601,1.394070284,-4.903877103,5.784361298,-1.570318478,-2.042278624,0.967954465,1.394070284,0
1629,-9.250191795,-6.237936028,-0.075248252,-2.748775157,-1.480492399,-2.577121172,-2.1794121,-0.002902532,-1.973686221,-1.244345291,1.959992119,0.699918277,0
1630,-5.249882149,13.45162034,1.217484987,1.811892471,0.284115623,0.005766271,9.81122774,1.319117507,0.31582192,1.816746037,0.76741147,0.005766271,1
1631,-2.783360578,-5.622075402,-1.399956133,-1.094595845,2.028044724,1.918148152,-2.475767668,2.154403979,-4.436378783,-0.372014089,-0.843224664,1.918148152,0
1632,-9.38758164,3.075123717,-1.881384894,0.444779525,1.457871191,-1.629387855,4.070070095,1.522496871,-1.294173155,4.629450368,-2.801033333,-1.629387855,0
1633,4.467228195,-1.995817916,-2.362813654,1.984154896,0.887697658,1.595018229,2.720459356,0.890589764,-0.172952318,0.395724958,-4.402629393,1.595018229,0
1634,2.094054151,14.97147785,-2.492246656,2.5742495,0.317524124,-0.54589067,2.226678747,1.548771581,1.906219583,0.301988962,3.066385581,-0.54589067,0
1635,4.216922503,10.22466192,0.8934214,-1.11388168,-1.055127571,-0.368956217,9.813753854,6.22930337,1.913878571,2.730304576,-2.11292032,1.192288554,0
1636,-8.666210261,11.12136622,-0.019547191,2.48889251,-0.655538081,-0.192021764,3.066078714,-0.222014079,-2.406025623,0.642233603,1.378313235,-0.192021764,0
1637,-9.224716736,-11.47703207,-0.932515781,-3.925407402,0.499831818,1.490008958,-9.136310708,-0.8868551,1.222546285,-1.670844938,0.001718055,1.490008958,0
1638,6.89795308,1.412263994,-1.862340987,0.175565681,-0.462095691,-4.49642965,6.969202488,2.488164549,0.596462249,1.92183593,-3.919730254,-4.49642965,0
1639,-3.454641988,-2.605745379,-2.792166193,0.205869645,0.120189465,1.05546602,4.026410276,0.414853903,2.315635476,-0.109740317,-0.10961266,1.05546602,0
1640,2.682249163,4.276803339,-3.7219914,0.236173609,0.533654899,1.404452016,-0.602468469,-0.180778498,4.034808704,0.045370819,4.36267299,1.404452016,0
1641,-6.227150478,8.091367354,1.316660796,4.628488493,0.947120332,0.635275865,7.113559693,0.058565296,-3.071183843,2.34847085,-0.733336103,0.635275865,0
1642,-0.904345934,1.501606999,-3.136857471,1.676799326,-0.218085608,-0.133900287,-5.821304658,-2.25815558,0.454648924,-0.610166745,-3.847260998,-0.133900287,1
1643,-9.96802266,-2.670715968,-1.88539224,-4.332953681,-0.00408731,-4.532467948,-6.263705401,-1.447209659,2.148668206,3.257213602,-4.325963729,-4.532467948,0
1644,-15.30095721,-3.369032191,1.426387333,-2.308284039,-0.194817796,2.633349506,-6.706106143,-2.700043547,-3.463540303,-1.60530882,6.660838267,2.633349506,0
1645,-4.408242274,4.065407687,2.258158465,-0.283614398,0.382093384,0.471213122,-3.681540317,0.385634312,-1.46627417,4.017208873,-1.997639456,0.471213122,1
1646,-5.046715472,-7.334708559,-1.310013638,2.076511119,-0.041372881,0.78831913,-0.656974492,-1.517344631,-1.190505238,-0.232666748,-1.167819599,0.78831913,0
1647,-4.228344332,13.31337667,-3.084003943,-0.080943136,-0.599330907,-2.658304623,8.242950486,2.564699391,4.235091261,7.116199269,-2.208269183,-2.658304623,0
1648,10.60068118,0.767882454,-3.641781358,-1.901850767,-1.882469622,-2.030253769,7.612163736,4.99267454,0.992352637,2.039595174,-3.248718767,-2.030253769,0
1649,1.888361431,0.052308392,-1.064724326,-3.722758398,0.529702887,1.230206497,-6.372335706,0.721935719,4.706709484,-2.111037529,2.244965616,1.230206497,0
1650,-6.82395832,-1.316847255,2.364035521,-0.555149239,0.634259911,2.889947235,-5.111756131,-2.411827853,3.018509967,3.210394435,0.348207642,2.889947235,1
1651,-5.430556473,-2.686002902,0.741720537,-2.230266743,0.415466895,-0.355840732,-3.851176556,-1.255921375,1.33031045,0.4760233,-1.548550332,-0.355840732,1
1652,5.589433381,7.905341179,-0.880594446,3.68314075,1.290574844,1.793850372,5.944646626,3.108304624,-0.286505605,0.096590145,-1.384219303,1.793850372,0
1653,-1.983690533,-2.069597901,5.676091753,3.879490792,0.765888642,0.290836017,11.56183127,2.720415561,-0.307200425,-0.282843011,-1.746188006,0.290836017,0
1654,-1.523479178,7.888544231,1.50358285,0.859212672,-0.320137025,1.411094778,2.549042634,0.428089379,4.540269845,5.0166717,2.43322261,1.940119047,1
1655,-21.43926887,-5.663891816,-0.706322048,-5.371483721,-0.327063144,3.589402078,-9.654122587,0.356111973,-2.485610012,3.141142302,2.154915225,3.589402078,0
1656,-1.305485969,-2.395625096,-2.916226947,-1.523190834,-0.612104465,-4.39170801,5.643963003,1.685152811,-2.506437797,1.265612904,4.481574569,-4.39170801,0
1657,-1.818496163,2.795193291,-5.959672512,-1.674434964,0.03352621,-3.950709382,5.652843241,1.473967619,-3.120366753,3.059348372,-3.494487407,-3.950709382,0
1658,-5.444073162,-2.609242543,-4.654829544,-4.438916999,0.052099038,-3.509710754,5.661723478,2.526377966,-1.434680189,-1.075395046,-3.317236469,-3.509710754,0
1659,-16.16960721,-3.742569564,4.719321365,2.836558143,-1.343553108,-2.114429662,5.670603716,-0.960990952,-4.717516337,-1.331352756,5.979869317,-2.114429662,0
1660,5.184390427,3.003915158,2.056385432,0.389409946,-1.316249116,-2.084184527,5.679483954,-2.088783592,1.741848205,-1.587310466,2.300674079,-2.084184527,0
1661,-3.064526586,1.038197135,-0.606550502,0.819203917,-1.288945123,1.941004773,5.688364191,1.618933158,-3.633221359,2.356686352,-1.378521158,1.941004773,0
1662,4.966676127,-0.927520887,-3.269486436,4.829905648,-0.012925281,2.364673953,-2.772578134,2.181298067,2.369935291,1.847458598,5.665637552,1.601225609,0
1663,-0.766596755,-2.89323891,-2.319034225,0.890940743,-0.636903504,1.261446445,-8.591660433,3.690543033,2.138516337,1.338230844,-1.863481877,1.261446445,0
1664,-10.83911403,-2.203096506,-1.368582015,-6.111404407,-0.208541686,0.199801593,-14.41074273,1.160379723,0.073688129,-4.222238138,0.596005444,-3.668096952,0
1665,-8.699947605,-1.512954102,-0.418129804,-2.362579342,0.219820132,-0.861843259,-10.36780512,-3.195809072,1.582921808,-0.961433561,3.055492765,-2.664066559,0
1666,-6.538793761,8.4006721,0.532322407,1.386245723,0.481784468,-1.660036165,-0.771419742,0.268405692,-4.210891658,1.602176992,3.483947772,-1.660036165,0
1667,1.136954133,3.281445554,-1.277305552,-0.438811519,0.609272367,-0.389006606,5.243630062,2.58805484,-2.696673488,3.419257993,-4.232909562,-0.389006606,0
1668,-0.909280113,-8.369602897,-2.512422206,-2.26386876,0.736760265,-2.967284611,-8.164565691,-0.388223116,-1.182455318,-3.178918597,-3.204384419,-2.967284611,0
1669,-5.5087576,-8.728133664,0.656703409,-1.577359228,1.132101544,-3.30261881,4.964752097,1.546420346,-1.149519203,-0.309200554,-0.003750545,-3.30261881,0
1670,-10.10823509,5.131827648,2.02733196,2.299495429,0.615698974,-3.464724728,6.707141924,0.891656268,-1.530009114,2.247502511,2.76007563,0.409110516,0
1671,-4.295071646,9.968085399,3.397960511,1.397260497,0.105600315,-3.626830646,13.73397981,3.679265305,-1.910499026,2.386155465,3.623248856,-3.626830646,0
1672,-10.41680396,7.704264026,2.06500855,0.495025566,-0.634283235,-1.572516535,-8.000842193,-5.037708836,-2.290988937,1.960248513,3.771531587,-1.572516535,0
1673,0.817443349,5.440442653,0.732056589,-1.932264078,1.392253286,1.305844654,1.338598807,0.819830925,-1.46509089,2.254335803,1.92257444,-2.057405855,0
1674,1.414440479,0.114902838,-0.600895373,3.464266588,-0.491798601,4.184205842,6.257582591,1.643946983,-0.639192843,-0.348746149,3.471712184,4.184205842,0
1675,2.712259309,-1.398235426,-1.933847334,0.787096235,0.950290597,-4.580048416,11.17656638,3.543556353,-0.824692058,2.157162085,-2.420351656,-4.580048416,0
1676,8.923692946,2.060284104,-3.266799295,-4.653599921,1.617756048,-0.611268354,0.410679478,3.001546762,-2.989469453,1.572763442,-5.409092861,-0.611268354,0
1677,15.13512658,-3.596738015,1.581273377,2.89427789,0.827447427,-6.416669284,9.879503596,4.554789749,4.327802482,-1.08695004,-3.180458221,-6.416669284,0
1678,13.43726286,3.966460311,-0.181834622,6.569200544,0.512149179,-4.167475796,22.3973624,8.877115892,-0.449006067,-1.729242489,0.753494928,-4.167475796,0
1679,4.427443915,1.680875694,-1.944942621,-0.990168015,0.438679267,-3.95342944,7.502487857,4.727703902,-0.864347292,3.157064778,0.969167457,0.339271844,0
1680,-4.664384003,-0.604708923,3.421202246,-2.914335452,1.878230176,4.846019485,-7.445089448,-3.42879515,0.269585288,0.032915812,-0.806854545,4.846019485,1
1681,-2.079985266,-2.600798218,1.515187348,1.689664131,0.654842148,-4.938513036,5.48258347,1.547873202,1.403517867,5.144188635,-0.959940128,-4.938513036,0
1682,12.13848579,-4.596887514,1.147056567,0.418126765,1.089108807,-4.914653729,-0.941577959,6.133478027,-4.057859331,-1.426221211,-0.346450612,-4.914653729,0
1683,-10.35160474,5.497698745,0.778925785,-0.47149417,-0.006965273,2.259312163,-7.365739388,-3.278785661,-2.769399333,-0.870591441,-0.616326149,2.259312163,0
1684,-2.284779957,-3.178448589,0.410795003,-0.667436932,0.476523672,2.172609796,-3.773968698,-5.016234393,-1.480939334,-0.314961671,-0.886201686,2.172609796,1
1685,3.309570157,5.30637663,-0.309375172,-0.863379694,-0.164127257,-1.682598821,-5.01235185,-2.298757097,-0.192479336,-1.212130466,-0.52746025,-1.682598821,1
1686,3.541814434,6.718481914,-1.029545347,-1.059322456,0.540400941,-6.294098421,5.538200438,3.78106793,1.095980663,3.77768703,-1.012183895,-6.294098421,0
1687,3.867468454,-20.60454324,-1.423860604,-1.255265219,0.94327448,1.229222545,-19.24466522,-4.482045643,1.3576654,-0.222848743,-0.382326737,1.229222545,1
1688,2.132409229,11.10024555,-1.81817586,1.187430247,0.157691624,-0.221194724,9.411655174,-0.134662198,1.619350136,-0.108916033,2.177198022,-0.221194724,1
1689,-0.940018145,6.105362701,4.53597095,-0.350098181,-0.046442921,0.604834086,4.581618204,1.394579618,1.104691469,1.435313134,-3.09191653,-4.947894918,0
1690,4.92439167,-5.399664923,-0.854124558,1.341241167,0.082469418,1.430862896,1.314278268,1.578595616,-0.321392309,-1.545007129,-1.129292222,-1.87997934,0
1691,-5.34119179,1.362222035,-2.234871301,2.627892602,1.03185288,1.187936239,-1.953061669,-0.630808068,-2.436278658,0.411996108,0.833332086,1.187936239,1
1692,-11.05151496,-5.240817308,-3.615618043,-4.150846101,-0.213612772,-1.332144015,-8.289218629,-1.067315832,-1.670263151,1.166042166,-2.610883505,-1.332144015,0
1693,-1.155514693,7.417817814,1.770814841,-1.523774483,0.667800631,2.258580309,-5.044530835,-3.757168811,1.244541674,-4.973110939,3.02505326,2.258580309,0
1694,-7.038577885,12.18625002,0.076404515,1.347928764,0.470016583,0.123143673,3.906067021,1.422878552,-1.794406739,4.594551885,3.612824102,0.123143673,0
1695,-1.346671811,2.009489791,-1.618005811,-4.590127999,0.272232534,-0.346127712,-0.242566963,5.525978,-1.245134209,-1.70244593,2.217268435,-0.346127712,0
1696,-8.662467566,0.252055881,-1.543903626,1.717803583,0.052950789,3.241827075,-4.391200948,-3.895626937,-0.695861679,-1.679573136,0.821712769,3.241827075,1
1697,7.472099705,1.569281752,-1.469801442,4.799736795,-0.166330956,-4.043847201,-2.657123518,-0.758402651,-0.14658915,-1.656700342,-1.00141232,-4.043847201,0
1698,3.705828956,1.974525163,-3.024560733,-4.401477244,1.13664845,-1.930167192,-4.159058255,4.249484481,1.48967504,-0.691489014,-4.007523867,-1.930167192,0
1699,-2.229582072,-5.073831993,-2.637808038,0.668980503,-1.826363053,-3.31291697,-5.018410207,0.835613085,0.739995514,2.947127787,2.887734852,-3.31291697,0
1700,-3.358148298,-12.12218915,-2.251055344,-5.595378692,0.47808055,-3.031509576,-5.87776216,1.104068711,-4.489218208,-6.204070154,-2.08681904,-1.480777132,1
1701,-4.486714524,13.01788247,1.844249403,6.355760715,0.494575915,-2.750102183,9.389343362,2.492658637,0.284637521,-3.669217708,1.279536052,2.561338324,0
1702,0.615230922,-10.51970162,1.672747694,2.299225753,0.36555398,-2.468694789,4.883963502,3.446571111,-0.6560699,-1.134365262,0.604259817,-2.468694789,0
1703,-6.400569441,-5.005711622,1.501245984,-1.757309209,-0.221692753,-1.486164527,0.378583642,0.355753014,0.888216594,1.400487184,1.62369063,-1.486164527,1
1704,-3.176422619,10.72151185,-4.612738051,-1.074842622,-0.808939485,1.71050316,-6.062194638,-0.39543506,-1.88486287,-0.697343389,2.643121443,1.71050316,0
1705,-3.070806529,-6.156366696,-3.538836052,-0.392376034,-1.327492551,-0.310636569,-5.686039622,1.0239842,1.625981686,-4.483674962,1.648257452,-0.310636569,0
1706,-2.965190439,-5.67039017,-2.464934054,0.290090553,-0.93018544,0.099515615,-6.710950977,1.819724565,0.662808109,-2.906843149,-0.162342993,-0.133187159,0
1707,-2.859574348,-10.03488806,-1.391032056,0.836938714,-0.905217681,0.509667799,-7.735862332,-4.253515296,4.982136446,0.422749551,-1.578031509,0.509667799,1
1708,-2.753958258,4.67691642,-0.317130058,-1.23724566,1.075418488,-1.464421812,-0.414680469,-0.464916293,-3.821867367,2.974163058,1.167720192,-1.464421812,0
1709,0.055126777,3.805869046,0.756771941,2.873635688,-0.409994278,1.059844591,-2.059867087,0.842098327,0.345584577,4.03666464,-4.568717463,1.059844591,1
1710,6.01067201,2.934821671,-2.657638896,0.416105871,0.018453193,0.982710553,-3.022711197,-0.840699885,-1.87364899,-3.053674563,-1.121428584,-0.145591723,0
1711,-1.691607758,2.118494681,-0.695726384,-0.807352399,1.846951007,0.905576515,-2.000501873,0.565607037,-4.092882556,1.526952542,-1.725448171,-3.350963195,1
1712,0.027637121,5.691396922,1.137102344,-4.348148428,1.283438406,0.828442476,-12.54684091,-0.671259039,-0.625073574,-7.455618087,-1.271785899,0.828442476,0
1713,0.985447286,9.264299163,-4.677517932,-2.152380349,0.719925805,-0.81477973,4.556123192,2.365306143,2.842735407,2.577369915,-0.428562952,-0.81477973,0
1714,14.04294318,-13.98905505,-3.75447407,4.8910444,0.156413205,-2.572528606,-4.457764189,3.749332585,0.44518954,-5.231315863,-1.54109036,-2.572528606,0
1715,1.591557142,-2.77628882,-2.831430208,-1.35582891,-1.863877437,-1.985106315,1.735300727,2.913768989,1.868146748,1.2380568,-2.375613577,-1.985106315,0
1716,5.219290749,8.436477405,-1.188598186,1.285069969,0.994334809,-5.21697551,1.250818228,1.176085192,0.240031249,1.240243155,-0.559785671,-5.21697551,0
1717,-6.028245382,12.45170226,2.452233484,1.699006105,0.467463459,-1.901817427,4.629696019,-0.561598604,-1.692119769,1.1020117,-2.215386643,-1.901817427,0
1718,-3.67591767,-3.004199641,-1.355923082,-5.262324888,1.849741932,-1.620955167,-5.025543663,-4.049779987,3.460355108,0.963780244,-2.072856857,-1.620955167,0
1719,-1.323589959,10.66562678,-2.61244567,1.677276449,1.343609444,-2.127325213,12.28808807,1.038766559,0.228619548,0.825548789,-1.090446199,-2.127325213,0
1720,4.178864236,9.585568515,-3.868968258,1.607859168,-1.859000272,-2.528345559,-6.196114874,-4.390985436,1.256737312,0.687317333,0.30056858,-0.571575187,1
1721,-5.351191334,8.505510251,3.046873434,-5.863172193,0.032231755,0.984174839,2.703074332,3.174280093,2.284855077,2.315486588,-2.218598781,0.984174839,0
1722,1.052533409,-10.17227319,1.432263072,2.252523552,0.394732604,-0.05157674,-7.187320772,1.312797581,1.112528867,-2.357687659,0.456033016,-0.05157674,0
1723,-0.098199474,-2.110419733,-0.18234729,0.878296778,0.068948594,1.730887273,1.314117564,1.026180655,5.177670805,1.286880723,3.130664814,1.730887273,0
1724,-13.54731959,5.951433725,2.28449574,-0.573898246,0.580958962,0.800526634,-1.096891047,-2.024557792,-2.249526133,0.910200806,1.848020172,0.800526634,0
1725,-7.726553278,-8.518488728,1.703300287,0.639554732,-0.446622172,1.673262377,-9.666045267,-4.711077859,1.227291815,-3.909142703,0.565375531,3.410060777,0
1726,6.644772073,1.974495433,-0.525777601,1.853007711,-0.781133092,2.545998119,4.218766723,3.132499882,1.143989858,2.223201597,0.168802899,2.545998119,1
1727,-7.869365559,5.217014696,-2.75485549,-0.519641101,-1.203921924,0.322861895,-1.929627048,-5.6395024,-2.608529964,2.560887047,0.386959871,0.322861895,1
1728,-0.97576479,-0.476396735,1.054937085,0.656429423,-1.470789571,0.154713554,-1.783472716,0.784926309,0.008043453,0.432172126,-1.695600695,0.154713554,1
