ID,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,stage4_flow_deviation,stage4_density_deviation,stage4_viscosity_deviation,stage4_co2_deviation,stage4_o2_deviation,stage4_n_deviation,target
5867,-0.790795965,0.693464201,1.082263783,1.922529888,1.565417554,0.919355478,-0.761415886,-1.970960005,-3.134101734,-0.262948676,3.28308809,0.919355478,0.146560407,-0.379870141,-7.585993999,6.031956541,-0.455732191,-0.332048762,0
5868,-1.881807248,0.418323021,0.653885726,2.782534676,-0.284969391,2.29686685,-1.740527991,-1.502371339,-0.090459854,2.758095985,-0.541769209,2.29686685,-0.701998724,-1.388558648,-1.881807248,-10.92848087,0.096408653,-2.33417972,1
5869,2.43743461,3.328182518,4.695078278,0.716304656,0.462618673,-3.062462805,14.80686729,2.321369209,1.214650766,3.54015833,-1.936078789,-3.062462805,0.665408619,-0.162444048,2.43743461,-1.843139176,2.037306454,0.183003201,0
5870,-0.885289107,6.238042015,3.613959592,0.944559897,-0.182009866,1.081582278,2.966808189,2.113884019,2.519761386,3.373929562,-0.014268544,1.081582278,2.032815961,0.064859965,-0.885289107,-3.916559576,1.244383256,0.287692082,1
5871,-1.137888931,8.120023014,2.789251472,-1.359075067,-0.344206865,1.454324509,2.248003466,-2.191796524,3.049475049,2.103178765,-1.447940373,1.454324509,-1.569740419,5.415722911,-1.137888931,-1.069119624,0.451460057,1.53160799,0
5872,7.795128814,1.057156995,1.964543352,-2.746275545,-0.506403865,-3.515527609,1.529198744,1.490739057,2.379615071,-0.52972821,-3.524794337,-3.515527609,0.999258683,4.274287446,7.795128814,-0.076342722,-0.341463141,0.746241181,0
5873,-7.512687359,0.471850843,1.139835232,-1.126084399,-0.400716297,-0.179356308,-2.04204194,-0.004553814,0.83939514,5.255293141,-1.737819191,-0.179356308,-0.200838662,0.485012101,-7.512687359,-4.949883271,-0.60148954,0.001697836,1
5874,2.739609928,-9.395744977,-2.555657345,2.611209189,-0.29502873,1.944784247,-2.758081949,2.864903237,-0.700824791,0.514656335,-0.093407167,1.944784247,-0.849406651,-0.45020362,2.739609928,-2.503609487,-3.506336775,0.096504326,0
5875,2.260550519,6.253333992,-3.086954841,4.393774323,-0.860650316,0.764884854,3.176710246,-0.74522005,1.858592546,-4.22598047,4.092551503,0.764884854,0.811280916,-3.046400804,2.260550519,2.325913279,1.52321938,-1.611907041,1
5876,14.63211231,13.29577285,-3.618252337,3.895197982,1.534915306,-1.254679272,10.55925518,3.090707395,2.853502261,1.38261028,-2.081555133,-1.254679272,4.999206092,-0.920762525,14.63211231,-4.998085375,0.570045773,-0.04440494,0
5877,4.904128877,-1.349367397,2.936823901,1.479517625,-0.836997263,-2.698016463,-4.730424502,-1.216277758,5.808038061,-0.044426687,-2.42337964,5.821399008,1.968824776,0.884482803,4.904128877,-4.3529182,1.795486809,-0.49635564,1
5878,6.960831649,-3.728105032,-8.76048845,0.776697614,-1.22000048,-4.141353654,-7.330667604,-3.593059545,1.842586594,-0.940915806,-0.255290926,-4.141353654,0.46867295,-1.373034784,3.473108608,2.310481274,3.80872756,1.547568586,1
5879,2.042088339,-6.106842667,1.628288906,-2.88168794,0.494567676,-1.958771915,0.280684093,2.143102963,-2.122864872,-4.54294428,1.912797788,0.418123947,-1.031478876,-2.902126818,2.042088339,15.16113013,-4.513035917,1.193056617,0
5880,2.050824216,-9.344425516,2.675606434,-1.105135501,-0.174369295,0.223809824,2.002708741,1.842939567,0.316844147,-2.837017282,0.276475176,-0.630340055,-1.466888334,-4.431218853,2.050824216,11.844448,0.159566658,0.838544648,0
5881,-11.02735409,-6.350812292,3.722923962,-4.812674707,0.986274632,-1.678804057,-4.794786992,-0.431895958,-2.736857747,-0.33361633,3.221816757,-1.678804057,-1.456006624,1.564818987,-11.02735409,8.527765867,-1.24710704,-1.310630674,0
5882,-4.026543064,6.521523096,3.712704347,-3.515940165,0.111739559,2.505929132,-0.243799685,-0.939836586,3.852838307,2.169784621,2.458740778,2.505929132,-0.553663327,2.002977997,-2.540305786,0.872336928,-1.010639889,-0.586041341,0
5883,2.974267958,5.343084843,3.702484732,3.021135886,-1.52917985,0.56783398,1.540146512,1.28022859,1.184530609,1.117041733,1.695664799,0.56783398,1.334029612,0.226216486,2.974267958,-9.934489177,0.088027562,0.753266876,0
5884,-0.270531617,4.16464659,3.692265117,0.502577392,-0.1462617,1.150804271,-0.037882533,0.212242836,-0.79307883,0.100243814,0.631991114,1.150804271,3.22172255,1.662695406,0.463073399,-7.308566899,1.186695014,0.253392659,0
5885,-2.048121159,6.769225747,3.682045503,-2.089031626,-0.612345274,4.500592109,-1.615911577,-0.855742918,-2.770688269,-0.453457266,3.515228275,4.500592109,5.109415488,0.884412679,-2.048121159,0.352889839,2.670298483,0.679056226,1
5886,-5.579665216,-11.46105242,-0.100726307,-2.523979778,-3.306962941,3.335661151,0.038177988,-0.2744632,-4.748297709,-1.007158345,6.398465435,3.335661151,-0.418046542,-3.238100122,-5.579665216,12.48911855,0.095567665,-1.322285128,0
5887,2.230317156,3.664218296,-0.170822936,-3.005176621,-0.505941613,1.052069154,1.692267553,2.361188167,0.707977074,-1.560859424,-0.748949041,1.052069154,1.796484529,0.363898797,2.230317156,3.462527009,0.100472398,0.00764134,1
5888,-2.430294538,9.678347142,2.506669753,0.79162025,0.213304646,-2.072959965,-1.980480582,-2.791929663,1.543541357,-1.082734708,2.837267281,-2.072959965,2.503548545,-3.212649345,-10.16868717,6.379398095,-0.985469052,-1.624327907,0
5889,-7.090906232,15.69247599,5.184162443,5.056185621,-0.531749311,-1.057061426,-0.631862044,2.060860854,-0.799107938,-0.604609993,-0.370494412,-1.057061426,3.210612561,1.778212512,-7.090906232,-4.29306317,-1.891473138,-1.150027665,0
5890,4.417009197,-0.919915839,4.323072054,4.485483334,0.021422861,-4.364709687,0.716756493,3.007536875,-1.464163296,-0.126485277,2.154202889,-4.364709687,3.917676576,-0.62726122,4.417009197,3.522360229,-2.797477225,-0.311086217,0
5891,-8.680582527,-1.210913482,3.461981664,3.914781047,0.125711099,3.087183172,0.394154852,-4.019642766,-2.129218655,-3.197615158,4.67890019,3.087183172,-1.306518426,-3.222159807,-8.680582527,14.27840158,-3.703481311,-0.95530157,0
5892,-8.12158139,0.671892656,2.600891275,-2.022312768,0.10261547,-1.613380166,0.07155321,2.084947983,0.74595412,-1.225865316,2.458167939,-1.613380166,-2.224051336,4.615081062,6.060683385,-5.419807825,0.885244192,-0.148467154,0
5893,-7.562580253,2.554698794,1.739800886,-2.294286373,-2.451524987,-1.717608543,-3.433548551,-2.414200636,-2.467484841,1.99949516,0.237435687,-1.717608543,0.904129103,1.291033044,-7.562580253,3.20942804,-3.299816443,0.658367262,0
5894,0.429007438,-6.043854815,0.103793901,-2.566259979,-0.521516703,-0.323725917,0.513037947,2.059222178,2.862231331,1.653466729,-3.093938862,-0.323725917,-0.022668212,1.106937975,0.429007438,-0.199795794,-3.284958201,1.072210072,1
5895,11.80252546,7.624484689,-1.532213084,-0.491997049,-0.331383025,-2.620400864,12.11594785,5.506677484,6.563048424,0.421144151,-6.425313411,-2.620400864,0.871610363,0.922842906,11.80252546,-7.302618721,-3.270099959,-0.328154428,0
5896,3.34129349,-0.935892003,-0.456957185,1.58226588,-0.141249348,3.445247083,3.999808126,0.937723842,-2.093060016,-3.508109774,2.691549732,3.445247083,0.204330226,-3.297238769,3.34129349,13.24662997,-3.255241717,1.628091985,0
5897,-2.342622822,-8.271760382,0.618298715,0.600333983,0.080346588,-2.463972362,-5.565476574,-2.501253271,-1.04691321,-1.932637497,-2.719062288,-2.463972362,0.233854543,3.034751864,5.549271631,9.801341228,-0.607039189,-0.229608168,0
5898,-8.026539134,-0.086066207,3.420988205,-0.381597914,0.975195131,-1.728585784,2.570923205,1.842740806,-1.46710082,-0.357165219,-3.831415269,-1.728585784,-1.923689367,1.561184873,-8.026539134,-6.95328029,2.041163339,-0.677069854,0
5899,-6.566839084,3.727613789,2.704412377,-1.009116118,-1.855884407,-1.775368954,-0.000195846,2.356217997,-0.283360062,1.218307058,0.144777851,-1.775368954,1.365660787,-0.512389085,-6.566839084,8.214918484,-0.879790402,-0.963862968,0
5900,-6.532719941,7.541293784,1.98783655,-1.496726701,1.966302671,2.961244032,-5.955555949,-2.018657299,0.900380696,-1.878476771,4.120970971,-1.076873855,-1.872891623,0.527188243,-6.532719941,-2.050800882,1.721948276,-0.480867175,0
5901,-2.875432435,1.270616133,0.764719706,-1.984337284,-0.336735038,-0.378378756,3.766110741,2.184245854,-1.025582708,0.769747201,-3.888094855,-0.378378756,-0.057558985,-1.696368891,-2.875432435,-5.40105214,1.216071706,0.371297062,1
5902,-3.871890083,6.640190813,0.96183564,3.092023715,1.430080213,-1.932043705,9.804364078,0.74214898,-0.567938672,2.839484386,0.539859824,-1.932043705,-0.712062572,-1.457685739,-3.871890083,4.086449979,-1.825721385,-1.661974391,0
5903,-6.338978313,8.897404653,-0.874152699,4.589174851,0.342188375,-0.5642781,5.653997427,-3.187028303,1.072795106,2.903581927,-2.292445049,-0.5642781,8.038919531,1.354721836,-6.338978313,3.336030336,1.161577881,-0.596658399,1
5904,-4.765656442,-0.81552156,0.921513406,-2.229813102,-0.499117037,-0.526955839,1.503630775,3.195665772,2.713528885,0.64212332,-0.20103699,3.375469962,1.363909365,2.137668954,-4.765656442,2.585610693,-2.760372262,-0.554201102,0
5905,-1.989247442,-7.558667546,0.010451464,-4.846395602,-0.752687159,-0.489633577,-8.291816289,8.882416431,2.797053063,-2.388044894,-2.554180235,-3.777340654,-0.263800459,0.37342159,-1.989247442,-2.547583996,-6.682322405,-0.45808975,0
5906,2.822718978,-15.16605769,-0.900610479,0.232546358,-0.746378189,-0.452311316,-6.814847489,1.800300931,3.087233662,-1.459641321,-0.277874914,-0.452311316,-1.891510282,-5.808485949,2.822718978,-2.083955984,-2.443558864,-1.754375574,0
5907,2.127490499,3.037381067,-1.811672421,-0.210138445,-1.188025319,-2.211256578,3.502923917,0.256270834,-1.226422667,1.408242117,0.550033552,-2.211256578,1.461967219,-1.979913447,2.127490499,2.46784099,0.36461453,-1.112425749,0
5908,-2.279116984,4.8903015,-1.710557704,-3.913496021,1.056636524,-1.025154922,1.065536736,3.838806395,-2.131898398,-0.419802456,-2.161944901,-1.025154922,2.534829305,2.032583386,-2.279116984,3.250699378,0.974933639,-0.470475923,1
5909,0.697435051,-13.06471875,-1.609442987,-5.459011448,0.832622903,-2.030082384,-9.214742881,2.329813722,-1.338474681,-5.082513462,-1.460418131,-2.833719319,1.582966411,5.365906023,0.697435051,14.06651399,-2.279022265,-0.443837171,0
5910,-2.356343863,2.480928065,-1.50832827,-1.161847673,0.608609283,-3.035009846,-3.762950373,-2.406804423,2.307513831,-3.102409503,-5.565817863,-3.035009846,-0.556813508,1.466459473,-2.356343863,-8.380591393,-4.300811161,-0.417198418,1
5911,-6.624265344,-16.12448707,-0.92735678,-1.176261016,-0.276213943,-2.16747586,-8.331814177,-0.40690647,-4.203467668,-1.122305545,-7.130374929,-2.16747586,-6.312748155,2.29399236,-6.624265344,1.626589019,-6.322600057,0.197390051,0
5912,-3.415161097,-13.26697156,-0.346385291,-1.190674359,-0.402729987,-2.870800132,3.085679514,1.483407468,2.612088145,0.926684436,-1.512212936,-2.870800132,1.452779329,5.744321433,-3.415161097,2.087328496,-1.658286333,0.343420842,0
5913,-8.925910966,-10.40945604,0.234586199,-1.513833936,-0.652806034,-0.720021689,-12.39476531,-3.113346003,-4.222144639,0.330764595,1.408688622,-0.720021689,0.324100274,-5.456566214,-8.925910966,0.734500184,-2.253212844,-0.04974066,1
5914,13.77897097,-12.59669884,0.815557689,-1.836993513,-0.902882082,-7.537935026,-4.152018754,1.754742163,3.803187952,-5.921036297,-4.482996904,-7.537935026,2.501854965,1.833822003,13.77897097,1.652000421,-2.848139356,-0.442902162,0
5915,-6.908647498,-7.070182514,1.396529178,0.680638601,-0.673066331,1.631747877,7.725555341,0.998940243,-2.974288175,4.008163957,-2.217324562,1.631747877,-1.707937342,-1.541734243,-6.908647498,-3.191247218,1.113043359,-0.836063664,1
5916,-1.421562127,-1.543666188,1.859080719,1.444055438,-0.313938708,-1.369272597,-4.270509988,0.877127878,1.739470539,-2.728603314,0.048347779,-1.369272597,-2.760203543,-1.540756991,-0.226188683,-8.034494856,-0.452022745,0.239182251,0
5917,6.456270132,12.10791317,-1.208890707,0.103043404,0.045188914,-3.155565104,4.867154639,3.917320762,0.156009615,0.306983372,-1.369468642,-3.155565104,4.288302215,1.741453164,6.456270132,-1.081442437,-2.235357888,-0.046671493,0
5918,2.823506158,-3.901389231,-1.700414339,-1.237968631,1.010479408,2.592110376,-4.995125204,1.046857023,-1.42745131,-1.013443758,-0.830404826,2.592110376,-5.010079622,-0.752397913,2.823506158,-12.0143537,0.22972907,-0.332525236,0
5919,3.00438883,-8.071952188,-2.191937972,-2.578980665,0.73026752,2.287384685,1.852122358,0.668740743,2.872010654,-3.552905782,-0.29134101,2.287384685,-4.910711014,-3.246248989,3.00438883,-16.48949478,-0.377099338,0.772208164,0
5920,7.57832525,3.423280176,-2.033425857,1.39552617,0.443453429,-4.906108738,10.4581707,6.75650813,7.171472618,2.427595956,-1.634535462,-4.906108738,-4.811342406,-2.230790564,7.57832525,-20.96463586,-0.983927746,0.075079237,0
5921,-8.302582662,2.057212662,-1.874913741,-5.766581275,1.246343909,-4.450323022,-3.685628853,0.617848527,-0.356788571,-0.55446287,-2.493194874,-2.779536514,-4.711973799,2.436323214,-8.302582662,-1.336922377,-2.170449412,0.728838911,0
5922,5.542770422,0.993623084,-1.716401626,-0.46240448,0.738008604,-3.994537306,8.363480592,3.9093115,1.138047678,3.36201343,-0.658766774,-3.994537306,2.595960436,-0.494577033,5.542770422,1.560679335,-1.648810915,-0.263719325,0
5923,1.292653573,-0.644392405,-5.840501474,-2.337084465,0.496843634,-0.667546056,-11.38511672,-5.531301167,-0.068403943,0.979313382,-2.997856187,-0.667546056,0.304373121,-1.978360678,2.128807601,-5.481971468,5.201539854,0.061792007,1
5924,-2.957463276,-14.11347426,1.605967031,2.398011726,-0.190526614,-2.393717062,5.88255852,2.334891887,-1.274855565,-1.403386666,-2.853881558,-0.148057344,-1.987214193,-1.321211218,-2.957463276,-2.377251591,-5.183052309,1.228701219,1
5925,5.109152329,2.012018375,-2.005726615,-0.172837136,-0.305117888,-4.119888069,-5.943800274,-4.570145017,3.893756622,-3.786086714,-1.022739768,-4.119888069,0.853296471,-0.664061758,5.109152329,-1.121664629,-0.379492033,-0.685025671,0
5926,-5.227408711,3.796250595,6.58333789,1.501733084,-0.382853361,-1.376364773,12.47665089,0.856507894,-0.818280549,4.123187871,-0.775750842,-1.376364773,-1.306587449,0.708719975,-5.227408711,0.623710177,-2.915667367,2.028289782,0
5927,-0.063139167,5.110022389,4.750022835,0.704514192,0.098109459,-5.990270671,15.45031856,2.541843164,-1.949243009,4.315595576,-0.961003957,-5.990270671,-5.536298362,0.801591614,-0.063139167,-5.697840917,0.410526977,0.928233817,0
5928,-9.39069175,-7.707855052,3.260081215,-7.013150912,0.579072279,-1.456479644,-10.67919929,3.614621432,-1.21325019,2.855367729,-0.186522467,-1.456479644,0.247864696,0.933422669,-9.39069175,2.7462306,-4.274224354,0.025987378,0
5929,-1.202760622,-4.348579651,1.770139595,-2.644881738,0.927656885,-0.748017428,6.401521746,2.80048377,-3.880884183,1.395139882,4.01817263,-1.622143616,-2.264363951,0.167747052,-1.202760622,8.686629413,0.937417066,-0.785698954,0
5930,-1.274640539,-2.839914216,1.833315321,1.723387435,1.276241492,-0.039555212,-13.26415035,-7.272296488,-1.158912071,-3.35221436,0.779738759,-0.039555212,5.213098395,-5.448448812,-1.274640539,2.327854158,5.605513525,0.468905449,1
5931,2.488704876,-3.603678228,1.896491048,0.901737054,-0.507735035,-1.419883373,-8.523329432,3.180223581,0.455594375,-0.173971655,-0.508892264,-1.419883373,4.484856646,0.274553162,2.488704876,0.634848821,4.589810219,-0.228275846,0
5932,2.568961523,-4.78844944,1.959666775,-0.507338653,0.957767298,2.627181421,-3.782508518,-2.860146259,6.437517714,0.711451324,-1.937979755,2.627181421,3.756614898,-3.781778248,2.568961523,-5.505330686,3.574106912,-1.189609657,1
5933,-6.157775354,-7.526061174,-2.335604113,0.880455639,1.74867636,0.249915403,1.284675529,0.336060729,-0.523010136,1.07314235,-4.337879359,-5.207888168,-9.964084212,-2.379434035,6.951321937,-13.65075791,0.178111309,-1.148486614,0
5934,11.33368235,-5.229011325,-1.302094644,2.268249931,0.935955767,-2.127350615,5.273278415,2.875992139,4.048998268,-0.595251329,-2.296697005,-2.127350615,-1.419772111,-1.076592942,11.33368235,-6.527796361,0.195659048,0.492263413,0
5935,11.33441497,-2.931961476,0.523403676,2.813789886,-1.183277004,-2.277411734,9.261881301,5.415923549,0.316343954,-2.263645007,-0.509127017,-2.277411734,1.314590084,0.69046844,11.33441497,2.432118825,-1.344599093,0.735936332,0
5936,5.369742638,5.478243367,-1.236690571,-1.589818057,-0.653694257,0.955585908,-4.052287069,0.352898176,-0.754988966,-2.554506557,1.27844297,-5.285205047,4.048952279,0.997704364,5.369742638,0.410899301,0.022311475,-1.37235123,0
5937,-8.601997666,3.989832104,1.085900516,-1.028143693,0.140237699,4.188583551,-1.604595876,1.178984452,-1.826321885,-0.94517545,4.599516128,4.188583551,3.97090801,1.850977935,-8.601997666,12.73719244,-3.079197711,-0.338615403,0
5938,-5.64643498,3.114256864,3.408491603,-0.46646933,0.027401465,3.824469823,-1.556561832,-5.328678743,3.688208226,0.664155657,1.571491517,3.824469823,3.892863741,0.626840551,-5.64643498,4.100804083,-1.179889173,0.695120425,1
5939,-1.217989973,-2.193367918,-0.108620168,-2.240049339,-0.265968665,2.820105232,-1.508527788,-2.133939316,2.339906996,1.428669371,-2.647674755,0.334765872,2.759221253,-0.597296833,-1.217989973,-0.925024652,0.719419365,1.454402965,1
5940,3.297707424,5.013854391,1.489864579,5.208850566,-1.061070017,1.81574064,8.474162894,1.06080011,0.282547951,0.388956,-3.888928411,-2.374878626,1.625578765,-0.364770746,3.297707424,-8.596749431,2.737744289,1.369079948,0
5941,0.005519287,1.445334696,2.158800135,2.883733714,0.226715335,-5.084523125,11.31209261,4.576565905,-1.774811095,1.409904683,0.058658218,-5.084523125,1.573587505,-0.495952885,0.005519287,1.107215146,-1.887227751,1.28375693,0
5942,0.357701186,1.163567351,2.553326898,-3.721560706,0.459799406,3.639195048,-3.329406024,-1.103742897,-0.612568448,-3.59123873,-2.747495341,3.639195048,1.521596246,-0.627135023,0.357701186,3.361478645,2.209163196,-0.615671384,1
5943,-4.718450094,0.881800005,1.739036201,3.986711843,0.692883478,0.474925576,3.220003733,-0.220625628,-4.726312611,-2.201760758,5.51040741,0.474925576,3.952630089,-5.860269391,-4.718450094,10.61374396,2.802773741,0.734770459,0
5944,-1.168472662,5.010549947,1.266286509,2.586821196,0.389660382,0.74414153,9.772842791,4.926665265,-0.884731328,5.045948655,-1.353181038,0.74414153,1.312605862,1.900905927,-1.168472662,-12.9490441,-0.751891109,1.131495707,0
5945,-0.538487333,1.736364543,0.793536818,1.186930548,-0.061762614,1.182640882,5.769807927,3.574810479,2.956849955,-2.223786563,2.274272512,1.182640882,-1.327418365,1.253636816,-0.538487333,-7.897878673,-0.485776606,0.889287587,0
5946,1.202393019,2.278111432,2.446880531,-0.212960099,0.212587413,-1.69272454,1.766773063,0.614452432,0.317402763,-1.825677532,2.876412367,-1.69272454,5.382929763,-4.372768634,-0.457423733,10.7104334,-2.872250228,0.250575319,0
5947,-7.384148524,-2.345112068,4.100224243,3.273511514,0.009060701,-1.933785967,4.264479983,1.883288384,0.597213805,0.526244767,-1.100026023,0.900468458,3.442044344,-3.816117854,-0.376360134,2.29580585,-2.662133937,0.898199817,0
5948,-0.295296534,-5.206167449,4.140700544,-1.366855802,0.26260204,-2.174847395,6.762186902,3.152124337,0.877024847,3.11345486,0.423215102,-2.174847395,1.501158925,0.629859267,-0.295296534,-3.02459699,2.183079743,0.129214578,0
5949,-10.65313025,-8.06722283,4.181176845,1.929933189,-0.786771466,-3.158304939,0.966944927,-1.562038759,-5.719529238,-3.311022621,7.091805167,1.764703342,-0.439726495,0.015089166,-10.65313025,16.30259957,-2.229117719,-0.768654827,0
5950,8.590642334,-8.238898598,4.369665783,1.609261464,0.894996005,-4.141762483,11.6962912,5.536943923,1.153865975,0.863866615,2.10419766,-4.141762483,0.036683251,-0.599680935,8.590642334,0.664718924,1.469764057,0.823844791,0
5951,2.634736279,-8.410574365,4.558154721,-1.809984007,0.680356555,0.029587399,2.609561553,7.13169508,3.588725652,-3.261183733,-2.883409846,0.029587399,1.177440447,1.769982106,2.634736279,-2.030645327,-4.155155768,2.299821464,0
5952,-1.255383776,-5.590067922,0.462982034,0.26391849,-1.283431977,1.075424785,2.012881737,-1.01708351,0.528467509,1.632429299,1.664645246,-3.601829952,-2.319940649,-0.980602565,-2.767653704,-0.365795976,-0.775584176,-1.286994274,0
5953,-8.170043687,-2.769561479,0.379937535,2.875708313,0.002543288,2.121262171,-4.561685885,-2.132972747,0.857202314,2.525098927,2.546592534,2.121262171,-0.317920523,-1.706898313,-8.170043687,-1.425323362,-0.320086955,0.224633543,1
5954,0.585452191,0.050944964,3.811056856,-2.602523313,-0.753604417,-2.149432387,0.394575965,4.169305388,0.79756193,-2.653867328,-1.350397487,1.69096284,1.684099603,1.101447104,0.585452191,-2.13914506,0.029293009,-0.16758905,0
5955,-7.528258308,2.871451407,1.354994791,3.326451146,-1.985525148,1.260663509,6.162843299,0.250503662,-2.164806261,4.37504858,2.851167725,1.260663509,3.056747647,-3.030128282,-7.528258308,1.939290475,0.988465578,0.543722366,0
5956,-3.679414273,-0.122596579,-2.325679888,3.179684696,-2.34615662,4.29014682,1.264809167,-0.682932388,-0.359937402,1.980451819,1.471215027,4.29014682,2.40379021,-3.97518285,-3.679414273,5.943415468,-1.279184918,1.255033783,0
5957,-6.04781548,3.913208655,-3.349223393,1.637172753,0.056439821,1.231318887,4.925945518,-0.263773944,-2.124637125,-0.414144942,3.858995704,1.711995472,3.250371109,-2.899376963,-6.04781548,8.712074655,-3.546835414,1.243903582,0
5958,-2.392136132,12.54523308,-4.372766898,1.444120021,-1.934981941,-1.827509046,8.587081868,1.551649764,4.180329914,3.404594298,-0.666501378,-1.827509046,4.096952007,-1.823571076,-2.392136132,-4.285068296,-0.130440424,-0.57604981,0
5959,1.263543216,21.01948736,-1.559047171,6.542079226,-1.420545931,5.340997962,12.09731909,2.566715235,1.669673334,3.916927671,4.212602127,5.340997962,4.943532905,0.976019434,1.263543216,-4.473981364,-2.391820498,1.966189719,0
5960,2.674672512,6.551501059,-0.667942473,2.012042995,2.256120108,-5.031490785,13.51727099,1.907139762,-2.5725878,3.428688732,-3.425152597,-5.031490785,2.758533355,0.141172263,2.674672512,-4.662894432,-1.428631545,0.108422148,0
5961,-10.46002931,7.910748054,2.800963449,-1.666018475,1.455206759,-1.707949444,1.775881252,-1.516534091,-5.672469823,4.093513042,2.291470305,-5.232636611,0.573533805,1.244173667,-10.46002931,6.640819772,-0.465442592,1.89373523,0
5962,8.385332956,2.387187574,2.263688692,1.186128905,1.515506121,-5.433782437,13.14725699,3.896655391,-2.959889515,3.058540115,0.210554608,-5.433782437,-1.611465745,0.900861838,8.385332956,-1.503639563,0.255119455,1.098561551,0
5963,1.979557571,15.11365708,1.925182406,0.785851999,-1.879041368,-5.229116602,14.16435723,3.18071937,1.235382398,7.132536817,-4.138913206,-5.229116602,-1.112311112,1.84881692,1.979557571,-12.45372312,0.975681503,-0.130556682,0
5964,9.118590942,-1.147004304,-2.014307627,-3.33735294,-0.297117819,-4.574706949,-3.488570336,-0.432033749,0.910552509,-4.668703944,-1.285143734,-4.574706949,-1.35106205,1.16091794,9.118590942,-4.667875479,0.719122185,-0.273085228,0
5965,1.062544278,11.28480221,0.805232633,4.488771713,0.992109278,-0.550155838,15.58966629,3.846244065,0.58572262,3.992264773,1.568625739,-0.550155838,0.555375201,0.056966463,1.062544278,-1.783680188,-0.124145153,-0.415613774,0
5966,3.698875356,4.472344071,1.668380605,0.568988009,-0.183381031,-2.486245119,8.988927481,3.318363832,-0.083285026,3.726868149,-1.655813522,-5.718691572,1.502045865,-1.046985013,3.698875356,-9.703271559,5.027878608,-0.55814232,0
5967,0.374913786,3.200340994,2.503752982,0.897259462,-0.874316601,-4.422334399,9.775079703,2.771581211,-0.752292671,0.966390158,0.585612258,-4.422334399,-1.286551657,-1.377180465,0.374913786,-0.015464299,-1.33932462,-0.079620949,0
5968,-2.200008926,5.764051317,2.294615917,-1.117913897,0.513260746,-3.230209982,3.170814633,-1.625962836,-0.79413019,-0.169191884,2.441187356,1.892030477,2.215751882,0.65444415,-2.200008926,9.401607694,-4.203602765,0.178173767,1
5969,-1.758912645,-0.279249722,2.085478852,-3.133087256,0.316504906,-2.038085564,-3.433450437,-0.422864552,-0.835967709,0.657394788,-0.481813466,-2.038085564,-0.005529246,0.602581215,-1.758912645,4.58844501,1.001798615,2.601208956,1
5970,-3.854557363,-2.556601171,1.876341787,-2.617116159,-0.291044985,-0.707283021,1.020104322,1.050146405,1.180159369,2.188229834,-1.508182796,-0.707283021,-2.226810374,-0.643765154,-3.854557363,1.516975726,-3.743407882,1.778937333,0
5971,-1.439883657,13.55409619,1.667204722,0.172230196,-0.140099242,-3.205518892,5.473659081,-0.051484576,0.521267753,3.719064881,1.757890463,-3.205518892,4.015343804,-1.890111524,-1.439883657,3.831280682,-3.098105203,0.95666571,0
5972,9.586110524,-16.92330994,1.458067657,2.961576552,-1.086870244,-0.658416649,-8.37854395,2.615698059,-0.137623863,-4.815383469,0.489025474,-0.658416649,1.161944301,-3.136457893,9.586110524,-2.809822403,-4.611201203,0.499293614,0
5973,-6.754109227,-15.51321992,1.248930592,-3.734114734,-1.285741955,1.260560598,-0.328284408,3.099636132,1.030946894,-2.38743633,-2.606387384,1.260560598,1.788923486,-0.662528663,-6.754109227,5.772763932,-6.124297203,-0.561332659,0
5974,5.590635616,2.339642896,1.039793527,5.471576529,1.268151702,-4.991150367,7.721975134,1.723443731,2.199517651,-3.023743156,3.113864045,-4.991150367,2.505357913,-3.79294389,5.590635616,3.504408441,-3.72945957,-0.613702096,0
5975,5.579801469,2.502309026,-1.808613262,-0.655005766,0.630328125,-3.778251129,-9.339917595,-1.373787714,3.368088408,-6.638441961,1.397033154,-3.778251129,-1.120053399,-1.559656719,5.579801469,3.383310777,-1.334621937,1.970326023,0
5976,0.741703773,2.664975155,-0.949731569,1.300520282,-1.656196023,0.236990703,5.738455262,1.794046888,1.372016348,1.126166735,-0.009976303,-2.0396046,3.666365611,-3.654040773,0.741703773,2.105153651,-0.017065916,-0.233391317,0
5977,-2.241699328,-0.446117502,-0.846138401,-1.45360516,0.021256886,-0.300958071,7.919583291,-0.111670102,-0.172188248,0.502764436,-1.833278799,-0.300958071,-0.611423368,0.589659529,-2.241699328,-0.02312121,-0.694632157,1.098298593,0
5978,-11.31978868,-2.810693819,-0.574010593,0.751380104,0.439074571,-2.614017444,10.10071132,-2.815563751,-1.716392844,2.008434017,-3.656581295,-2.09153693,-0.894291342,-2.727525767,-11.31978868,-0.161763063,-2.584788402,-0.271614197,1
5979,-4.7955027,2.498382534,-0.301882785,2.956365368,-0.216538539,-4.927076817,12.28183935,-0.056654576,-2.304568462,2.794088902,4.440708424,-1.943584712,-1.177159316,-1.987546532,-4.7955027,5.304117288,1.927646043,0.054165855,0
