ID,stage1_flow_deviation,stage1_density_deviation,stage1_viscosity_deviation,stage1_co2_deviation,stage1_o2_deviation,stage1_n_deviation,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,target
7005,3.502734355,2.298455116,-0.004912108,0.877661998,-1.978891889,-1.321474889,0.320035311,-13.31340055,-1.091958606,1.88424354,0.045457212,-4.058701462,0
7006,-3.999404829,-5.140455423,-2.523064948,6.109626247,0.815730492,-0.569363621,-12.08928539,14.13747749,-1.24744662,5.234046759,0.71234789,1.690323397,0
7007,2.200855829,-1.128978527,-3.139143636,2.003837608,0.593229413,0.696940861,-2.981003237,-2.801574944,-1.402934635,-0.824475414,0.529645041,1.096499024,0
7008,0.204696071,2.88249837,0.203109971,-2.101951031,-1.486446659,-0.358471626,-5.430388132,0.973659571,-1.55842265,0.026379195,1.455466624,-2.063703751,0
7009,-1.628438074,-4.797065801,-3.561140371,1.037330608,-0.547320595,1.437691887,-7.530811261,0.580397462,-0.30636537,-2.10506472,0.026912665,1.424586113,0
7010,-3.828633274,-4.229661401,-0.368663347,1.322697684,0.335699769,-1.531802447,-9.461182792,3.297465763,0.94569191,5.543582353,-0.158030482,-0.285968889,0
7011,-6.028828475,-2.890591203,1.114871187,1.60806476,1.218720133,0.161528553,-3.804400315,3.417732007,2.197749191,-0.217159824,0.752944106,-0.33038248,0
7012,-4.18534901,1.284611283,1.588079819,1.893431837,0.235199577,-1.459045265,10.0182163,3.204798851,-0.929328103,2.806061974,0.422978778,-0.374796072,0
7013,-2.341869545,1.952407231,0.629338812,-4.317359911,1.541608811,-1.042529928,-7.711303155,0.018132681,-4.101647958,-3.193234834,0.382670564,1.829225167,0
7014,1.61330555,4.861215469,-0.845825287,0.240120704,0.953486851,-0.712041048,-2.128975303,-3.201739889,-3.043023115,-0.522861074,-0.119181801,0.390598273,0
7015,3.416743652,-0.64886856,-1.559572993,-1.091126866,0.559751058,0.083854467,0.337693506,-6.421612459,-1.984398273,0.116933752,1.316263084,0.967912256,0
7016,-0.929437142,-1.845372913,-2.273320698,-2.422374436,-2.084702809,0.117817994,-15.34783432,-0.709129958,2.721508954,0.756728579,0.066023968,1.545226239,0
7017,-0.087415507,0.978976713,-0.547602209,-3.753622006,0.951578704,-0.064274916,2.452301805,-6.291976777,1.451792386,1.396523405,-1.184215148,0.900126959,0
7018,0.754606128,-0.744459836,-1.848399592,-2.98053552,-0.947681523,1.225265823,11.52598532,1.527781031,0.182075817,2.036318232,0.303839375,2.863844743,0
7019,1.596627763,3.084632123,1.160619565,-2.207449035,0.679759511,0.709407464,8.72365871,-3.462561761,1.336107758,-0.470820846,-0.839657914,-1.365965663,0
7020,3.617154078,-2.227415119,-3.019424281,-1.434362549,-0.315399297,1.675303493,-4.306571772,-8.452904553,2.490139698,0.905372477,-1.983155203,4.045494765,0
7021,-0.779952002,-3.266274283,-0.64574598,4.014439522,-0.483260771,1.246721394,0.037862386,-4.244436374,1.095746352,4.812887225,-1.57482449,-3.624265203,0
7022,-0.156539387,-1.908307075,1.254695058,0.25979389,-0.373488571,-0.156391069,4.382296543,-0.035968196,-0.298646994,2.715827866,-0.304343684,0.356911513,0
7023,1.339249605,-2.281452744,0.903534419,-0.760829328,-0.26371637,-0.244524984,-0.115340968,-1.445177325,3.851709493,3.344991966,0.048178843,-4.657962864,0
7024,1.819708461,0.496245398,-1.853188653,-1.781452546,-0.74448518,-0.332658898,-4.612978479,4.565710278,2.010477051,-0.011892334,0.424792482,-1.686070043,0
7025,-3.079427707,-2.862402469,-0.55066353,1.636014203,-0.759837875,-0.414234988,-9.11061599,6.395382699,0.169244608,1.921225316,0.183818687,1.285822779,0
7026,-2.788776986,-5.491546601,-0.933737312,4.986456594,-0.77519057,0.59997052,-6.180477507,-2.963972951,1.303455638,3.190378377,0.962613049,1.300148941,0
7027,-2.498126265,2.49522192,-3.653948438,4.017639751,0.41225329,1.310520673,0.596706605,-12.3233286,2.437666667,-4.164483698,-0.877142579,1.314475104,1
7028,-2.207475544,-4.546722434,-1.198783458,3.048822908,1.648416373,2.021070827,-3.497764785,1.796812078,3.571877697,1.450006011,-1.114766823,-3.339853859,0
7029,-1.206326826,0.153229949,-1.246599535,2.080006065,-1.083215722,-0.218668605,-3.773448756,15.91695276,1.829734453,3.662681354,-1.346620803,-1.431694074,0
7030,-0.205178108,-0.068447207,0.236137137,1.111189222,-0.617805435,0.799044075,0.545547244,4.735167749,-2.96106163,0.584354981,0.127725912,-2.64623231,1
7031,1.030852635,-1.347352045,-3.674664517,0.142372379,-1.141408096,-1.221276151,-2.862821781,11.81775791,-2.078030749,-2.493971391,-0.373940594,2.623293938,0
7032,2.266883378,-0.631195921,-1.619918497,1.353547098,-0.444582726,-0.203306195,5.861096919,-3.348135301,-0.249344131,-2.199324753,-0.533344099,0.914758232,0
7033,1.082756523,1.138920274,-2.09747476,0.911422766,-0.110598779,-1.215344313,-8.960579955,1.695580359,1.579342487,-2.808693189,1.10344082,-0.793777473,0
7034,-0.101370333,-1.676969772,-2.575031023,0.183320887,-0.668125765,-1.012268314,-3.453664268,2.637221769,0.374477253,-3.418061624,1.368582445,-0.495654691,0
7035,0.504150898,0.017199424,-3.052587286,-0.6098098,-0.136418243,1.641675631,-6.455116445,3.578863178,1.006838913,2.297410904,-0.497951265,-0.197531909,0
7036,1.109672128,-3.985979022,0.078273789,-1.402940487,0.602455883,-1.632183996,-8.973160703,-7.109020805,1.639200573,3.509035805,0.242228566,3.410563686,0
7037,1.197106901,-1.975085578,-1.360904446,0.577044567,-1.233260553,0.187195987,4.111391863,-4.904876264,1.030465953,2.427683898,1.32541748,-0.637739806,0
7038,1.284541674,0.239303272,-2.212148944,0.91193772,-0.336246107,-0.866021246,-5.98413647,0.084984421,0.421731332,0.257918166,0.020633575,1.012900406,0
7039,-1.127298945,0.929754998,-3.063393442,1.246830873,0.560768339,0.789799846,0.595193329,9.031325131,-1.338023791,-1.911847566,0.181457465,2.40971794,0
7040,0.089374379,1.587076954,1.668083403,1.581724025,1.457782784,1.656649956,-2.58269408,-8.460109065,0.606068111,-4.081613298,-0.164397829,-1.086991008,0
7041,-0.144253019,-0.838446111,2.379680777,1.916617178,0.025919419,1.564352152,-1.729403176,3.855333314,2.550160013,2.374001946,-0.510253124,-5.576065246,0
7042,0.336129463,-1.496981761,-0.654072376,2.25151033,-0.375650147,1.262296355,-0.876112273,9.109576623,4.494251915,4.885064847,-0.557192639,-4.678189996,0
7043,1.331919311,2.126092294,0.501061115,1.045789897,0.880467593,0.960240559,-2.435350496,3.876466104,0.205321463,-2.995570386,0.045893974,0.652046607,1
7044,2.327709159,0.221123422,-1.695610188,-0.159930537,1.074439575,1.304154101,3.358655883,-1.356644416,-1.002793402,-2.176414792,0.377006244,0.062396115,0
7045,2.017530358,-3.491739093,-0.712490507,0.680354193,0.962581079,-0.451238628,0.048984771,-0.674500727,-1.263987606,-1.357259197,-0.800463869,-3.747554018,0
7046,-2.874765347,-4.216920708,0.270629174,1.460282632,-0.034141874,-2.311018863,-3.260686341,-1.732907535,4.034917932,2.719245203,-1.425730944,0.8890772,0
7047,2.990612869,1.417986232,-5.025116191,2.240211071,-0.143121033,0.018832695,-6.570357453,2.868916583,-0.621367016,-2.682044036,0.715459283,-0.77655595,0
7048,1.911479652,1.056430354,-0.509541211,3.020139511,0.707349644,-2.267976828,0.680191,7.402593565,-0.182860382,1.386910651,-0.242507817,-2.4421891,0
7049,0.832346434,2.339613314,-3.694048262,0.136722465,1.198756536,0.608529771,-6.984914457,-5.779238485,0.255646252,-1.464107752,-0.890952944,2.471805422,0
7050,-0.246786784,2.606741613,-3.025014024,0.893933886,0.957912121,1.369280631,-14.65001991,3.012013434,1.340837532,-0.385952024,1.839177727,2.213118081,0
7051,-1.325920001,-0.864381758,-3.654653395,0.00587535,1.137940985,-1.886970983,-9.731531616,2.169105469,4.399114528,0.692203705,0.053485358,0.909089324,0
7052,-0.628740214,-1.96929116,0.098033987,-0.882183186,-1.176814242,-0.239051753,-5.068515298,1.326197503,1.649041791,1.770359433,0.507423937,-0.394939433,0
7053,0.068439574,2.162726116,1.496173363,-1.770241721,0.280880968,-0.067004737,-0.40549898,-5.063236372,-1.101030945,0.310231877,-0.017045053,0.18643453,0
7054,-0.201497514,5.359003464,-1.361214436,-2.355972259,-0.67499362,0.633393443,15.78867429,-11.45267025,0.811184299,-0.883996495,1.279060713,-4.118481255,0
7055,-0.471434603,-4.152309142,0.167409043,-2.941702796,-0.263239536,-1.045852649,-4.001322353,-9.036320197,2.723399542,3.923341764,-1.066153443,-1.987971805,0
7056,-1.317363847,3.77348235,3.599881343,-3.527433334,0.148514547,-0.912442051,-12.02941211,-6.619970146,-2.833795134,-1.624381198,-0.61169165,-1.236381935,1
7057,-2.163293091,2.817379609,-1.208646656,-0.542337643,1.873697739,-1.195880695,3.89855514,-4.203620096,-0.830522782,-0.442529998,-0.157229858,-0.276780786,0
7058,3.421506276,2.62168195,-0.062632794,-5.163561707,-0.338573214,0.87198346,0.114545007,0.815529454,1.349970626,1.125606201,0.297231934,-2.417234703,0
7059,1.456170297,0.860886257,3.101731769,-3.528822389,-0.324146843,0.320349394,4.163473957,5.834679004,3.530464034,-1.149829699,1.263748475,4.25018799,1
7060,-0.509165681,-1.278807095,-1.089117899,-1.89408307,-0.309720472,-0.774367534,2.009168858,7.460103568,1.54018265,-1.527030812,-0.658596146,-3.09299309,1
7061,2.446400619,-0.019790102,-1.898439349,-0.259343752,0.395404255,1.177650435,-2.814803391,-5.434741507,-0.450098733,-1.904231925,0.928931174,-0.742088831,0
7062,-0.552922747,-1.310445377,-0.82430127,-0.673306541,-0.94351754,-1.607609743,-3.888698287,0.425587863,1.08454321,0.652493807,1.482631252,4.672958653,0
7063,2.011370226,0.635820743,-1.976581717,-1.08726933,-0.312524419,0.541392229,3.938164133,-5.162740747,1.106271035,-0.80345479,-1.141726489,0.970416535,0
7064,-2.795659204,-0.26652585,-5.910548292,-1.501232118,-0.331316968,1.547729126,-2.82584926,7.20050222,1.575502741,-2.381259225,-1.674296356,4.500151349,0
7065,-1.509482678,-2.351603784,0.068571697,-1.915194907,-0.350109516,-1.183892036,-6.723707085,-8.585559031,2.044734447,2.319537849,1.961107103,0.687465075,0
7066,-0.223306152,3.268007212,-0.803974994,-2.329157696,-0.925129888,1.439553837,9.813972538,-8.516422179,-2.350304807,1.923214257,0.140373784,-2.141943546,0
7067,1.062870373,0.353563886,2.595608526,-1.215269744,-0.675560648,-0.109386877,-3.370079054,-8.447285327,-1.484771856,-0.357666585,0.754139026,-4.971352168,0
7068,2.349046899,-1.756118336,-2.221688034,-2.887042692,-0.425991407,-1.580765572,-0.685200962,-0.923702826,-0.619238905,-1.702372613,0.059129859,-1.615704173,0
7069,3.970597636,-1.584694958,-0.290629006,-2.152332869,0.087660798,1.077876421,-18.91335902,-13.24297068,0.246294046,-9.470723873,0.808525136,2.54098571,0
7070,0.164988828,3.447854587,1.640430022,-1.417623046,0.601313003,-1.110291878,7.493199787,-4.539371114,1.111826997,2.119662381,0.627174451,2.360536505,0
7071,1.433950543,-1.80854587,2.29344451,-0.683509282,1.114965209,-0.479345566,1.224858402,0.721634833,-2.068685849,2.872908503,-0.488419293,2.180087299,1
7072,1.561953225,-0.400227417,-2.14899729,-2.501830598,-0.610367997,0.564677825,-3.284845354,0.149495584,-2.295715137,-0.724711424,0.034426173,-0.296710771,0
7073,2.807797482,2.144734189,1.661634312,4.83858439,-1.146054838,0.946051349,-0.764613987,8.527545428,-1.899023781,-1.952352995,1.139471078,-3.575453037,1
7074,4.053641739,4.2773022,1.66807413,-2.329180385,-1.164538145,1.05689371,10.90738024,-0.933326584,-4.894826071,1.886264549,0.811110182,-5.382009137,1
7075,0.715904918,5.513021967,6.580930251,-3.047989953,-1.311957347,-1.177828723,-3.398733806,-10.3941986,-0.83645654,-4.296262719,0.464316789,-1.28765676,1
7076,0.987139144,-3.09541111,-5.243081319,-3.766799521,-0.080534984,-0.215423782,-4.45224919,1.097172963,-1.064900613,-1.157662294,-0.882840096,2.806695618,0
7077,1.25837337,0.216394325,1.330332978,-3.158355632,0.23768594,2.743618016,14.21389649,3.371821817,-1.293344686,1.980938131,3.502351243,-4.54590367,0
7078,1.529607596,-0.496339984,-0.61960724,-2.549911743,0.555906865,0.142128559,-1.594764592,1.904866745,-1.521788759,0.911242903,0.360062521,-1.652605499,0
7079,1.800841822,0.697878516,-2.569547458,-2.774416638,-0.532153919,-0.42870254,6.275633377,0.437911673,-1.036337573,-0.035277022,0.232961072,0.181436646,0
7080,-0.719326951,-0.575457737,-0.148006079,-1.765752108,-0.094868411,-1.629311323,-5.319826387,-1.029043398,1.080668102,-0.215603072,-0.281500179,1.647144114,0
7081,-3.239495725,-1.849039556,1.232302267,-0.757087578,-0.010930269,-0.939083982,-4.229397945,-4.520338137,3.197673777,-1.547032152,-2.940417396,-0.850696403,0
7082,-0.432501484,-3.122621376,-1.115522542,0.723999618,0.073007874,-1.973573275,-3.138969504,-8.613601888,2.606812606,-1.141876882,0.10145844,-0.910635289,0
7083,2.374492757,1.65413642,0.997059383,2.205086815,-0.005917905,-1.163621739,-0.715840487,-7.919163494,2.015951434,2.259023553,-0.093217261,1.996020858,0
7084,0.658892453,-2.856862518,-0.330461496,0.965374643,-0.084843683,0.594714544,2.268517416,-1.824163459,1.076534055,3.037629818,0.340897674,-0.966416766,0
7085,8.846129533,1.253118515,0.616677125,-1.831225789,-1.371358303,1.278930368,1.841107315,-11.26663696,0.137116675,1.383935328,2.023066286,-2.167573141,0
7086,5.810337704,1.260705564,-0.437900868,-4.62782622,-1.382003155,-0.363845594,-9.131772255,1.914075668,-1.9113474,0.898422472,-1.769921608,-1.717363008,1
7087,2.774545875,-2.071148177,0.001180404,0.099024348,0.073073019,-0.088084587,-6.991335879,1.886308293,-2.188200492,5.956649033,-0.452093079,-1.267152875,1
7088,-0.261245954,1.06174698,0.440261676,4.825874916,-1.752787301,1.169954798,-8.410060715,1.858540918,-2.465053584,-5.161141662,-0.102179888,2.545057147,1
7089,-3.297037783,-6.452488133,0.579948644,0.798722354,-0.594251723,1.34772955,-9.828785551,0.532568512,-1.661878258,4.481543606,0.509369769,-2.389118495,0
7090,-1.899860786,1.356326831,-1.204192168,-0.856471586,-0.676166712,-0.490821402,-2.631332545,0.530472494,-0.858702933,-4.208939186,-1.286051238,-1.761943936,1
7091,0.102086458,1.980393952,-3.680457986,-2.511665525,-0.758081701,1.892580454,-1.970538507,-4.119781845,-0.055527608,-0.011921338,-2.036007795,-0.782471843,0
7092,2.104033702,3.213589566,-6.156723804,-2.23836212,1.063347173,-1.209637258,-7.293590071,-8.770036184,-0.531182723,-1.139206786,-0.797397708,1.03207262,0
7093,4.105980947,-0.136038906,-0.375356862,-1.965058716,1.444074011,1.369817464,0.320753302,-13.42029052,-1.006837839,-2.266492233,-0.746416237,-2.839596366,0
7094,-2.339237963,-0.358887144,1.427030134,-1.691755311,0.820168679,1.383528512,-7.046220599,-8.79252457,-0.501824266,-0.439987351,-1.032431039,-4.303594759,0
7095,-3.126836431,0.082867607,-3.551233067,-1.418451907,1.023647465,1.673171982,0.494426904,7.80687117,1.629605061,0.802306241,0.739561989,-3.391713825,0
7096,-3.914434899,1.220784021,0.516684475,-0.129720228,1.22712625,1.962815452,-5.977288356,-0.326019222,-1.051290882,-2.756205663,-0.183642057,2.41732665,0
7097,-4.702033366,1.09725771,5.144505233,-2.196452795,-0.895102157,0.669896887,0.044058731,-8.458909614,-3.732186825,1.040426969,-2.740442266,-1.241891628,0
7098,-3.122268839,-0.056695418,-1.192760702,1.683504607,1.694227304,-0.201908634,1.199377344,9.061010143,-2.754801419,-1.290153991,-0.617903497,1.339281114,0
7099,1.526935999,-1.210648547,-2.74199461,1.907514288,0.568574072,0.544144521,2.354695957,6.519696665,-1.888642727,-3.620734951,-0.956535646,-1.376349548,0
7100,3.823582913,2.94478782,-4.107471051,2.131523968,1.078743524,0.418104286,-2.625773078,-5.082152587,-0.780384617,-0.289976855,-1.209417823,-2.162570065,0
7101,-1.88878244,-0.299718485,0.402702913,2.355533649,1.588912977,-1.374774872,5.675380034,7.541069072,0.327873493,3.040781241,-0.122875837,-2.948790582,0
7102,-0.823770636,2.864610564,1.991914429,3.328979428,-0.949568445,1.7465211,0.700206625,9.09161526,0.576766811,3.561759804,-0.566348961,6.116002614,1
7103,1.654117741,7.138835074,2.202024667,2.062580882,-0.685983349,-1.225902628,1.504005574,-20.62859292,0.825660129,-3.092398618,0.533380324,3.591286156,0
7104,0.62883921,1.315727741,-2.774094341,0.796182336,-0.442930309,-1.524655523,6.451519775,2.222659213,1.074553447,3.915085865,0.143652669,1.066569699,0
7105,-0.396439322,-0.057109098,-2.532821711,3.711256754,-0.19987727,0.085948481,-0.11987914,3.070415192,1.323446766,-3.407871337,-1.612314046,-0.636779556,0
7106,-4.229502898,0.575320824,-2.291549081,0.611061857,-0.15675329,0.0541639,-8.100485518,3.918171172,-2.139409619,-2.903521275,-0.245149004,1.056175797,0
7107,-1.317372806,-3.011583697,0.387671279,-0.385561921,0.396188381,0.4443531,0.479394961,-1.946101536,-0.819987126,1.467627101,-1.011099178,0.672917633,0
7108,-2.588401106,-0.195795396,-2.023315555,5.759004255,0.011400616,0.190066296,-1.434132602,16.80735542,0.499435367,2.021426527,0.262140741,0.28965947,0
7109,1.056789692,2.163554883,-1.127394425,1.979069844,-0.702737734,0.154694868,3.930017888,3.1870086,0.769017064,-3.297681352,1.476265372,-4.270372649,0
7110,1.300001869,-0.07904983,1.164919533,2.518769014,-1.416876083,0.11932344,1.270058896,-10.91341192,1.038598761,0.066472547,1.579840456,-0.912456055,0
7111,-4.549663021,-6.394594307,2.941314599,3.058468183,0.30824238,0.315250044,2.929780656,-0.206033897,1.572296087,3.663784521,-0.238585158,-0.936839591,0
7112,-0.292545125,1.498223815,1.770222948,-0.12684779,-0.828185501,1.271184363,-5.06483901,-5.567535954,-0.683942705,-3.166015847,0.220548716,-0.079828304,0
7113,-5.317063357,-5.77318383,0.081785234,-0.067012607,0.076537097,0.066989908,2.654786922,-3.918012277,-2.36569915,-0.601749876,-1.283304622,-1.04385438,0
7114,-2.986424217,2.16840167,4.180490885,-0.007177424,-0.739361709,0.339700197,-1.303856309,-2.2684886,-2.292986134,1.962516096,-0.580512022,3.755572533,0
7115,-1.681533031,1.299567513,-4.64755876,0.838614426,1.737171983,0.375426881,-4.511243469,3.253307979,-2.220273119,-4.144068585,2.656913153,0.666359923,0
7116,-0.376641845,-0.262807843,1.81615212,1.688731821,0.056873554,0.575172682,-6.902508856,2.403133837,-2.147560104,1.231690275,-0.443994639,-2.30362373,0
7117,5.860725721,8.941552217,3.022075809,2.538849216,0.485353074,-0.486318148,-3.166671914,-17.00787507,0.718592148,-3.317419782,0.012887374,-1.074689524,1
7118,-0.163070441,1.69590688,-4.468146951,3.388966611,-0.280369704,-0.770645703,17.09737382,8.32938523,-2.662734085,1.984608345,-0.549382548,-1.815817023,0
7119,-0.074211378,6.539137271,3.223671086,2.935037841,-1.912651682,-0.60097765,7.402804344,-0.65605338,-2.01369589,2.176572767,0.145474605,-2.556944522,0
7120,0.014647685,-2.412004529,1.863962403,2.481109072,1.307317684,0.579047735,-9.52022676,-9.64149199,-0.064391119,3.22384212,0.584132511,-3.298072021,1
7121,0.103506748,-1.084493605,0.523689888,-7.065023213,-2.440904623,-1.188941258,2.841891738,3.159232234,-4.26890162,4.271111473,0.133186949,-4.039199521,0
7122,-0.065448504,2.864849009,-0.816582628,-3.491539982,-1.57382648,0.365481492,6.692767215,7.103749742,-2.730580907,3.155043027,1.278060128,-2.250213398,0
7123,-1.107867407,1.049582367,0.060865973,-0.174957523,-0.706748337,0.651375189,-0.600183662,3.327045711,-1.192260195,1.015333283,0.607530236,-0.461227275,0
7124,0.991398879,0.803861747,-0.194438195,-0.391272355,0.295207494,1.948581648,-8.875655772,0.856330354,0.346060518,2.358287981,-0.71362403,-0.668871828,0
7125,-3.392722437,-1.213125524,0.904935998,-0.607587187,0.565603202,0.042831295,-5.607863801,0.403809801,-4.116049491,-1.720783886,-0.251941388,1.262516415,0
7126,-0.203726459,2.256143389,-1.647291423,-0.823902019,0.835998909,-0.044521915,0.033917581,-0.048710753,0.238129839,-4.180849491,0.209741254,0.644244423,0
7127,1.531528868,-1.747529282,-3.223421934,-1.040216851,-1.140334031,-0.131875125,0.570484564,0.920159975,-0.238396915,2.770464152,1.705280183,-4.536154019,1
7128,-3.865198542,-2.072667445,-1.299322503,0.258400104,-0.587309151,0.590286073,2.18474724,1.889030704,-0.71492367,2.742608766,-1.380633572,1.394835623,0
7129,-0.796479362,-0.064547221,-4.286365752,1.683233192,-0.014954386,0.456771294,-2.643746793,11.95610408,-1.191450425,2.714753379,0.743077185,0.817174948,0
7130,2.272239819,-0.340689899,-2.814183467,1.730267561,-0.463048316,-0.576938237,-1.644568062,8.943261948,-1.026758878,1.993569823,0.317777237,0.239514273,0
7131,5.167141788,0.796793392,-0.845535488,1.777301929,-1.767246902,-1.610647767,2.013137757,-8.397378567,-0.862067332,2.175904702,-2.013207058,1.9911772,0
7132,0.489446952,-1.173583401,1.12311249,1.055936353,0.919448026,-0.443946322,-13.37262241,-14.20076597,-0.697375786,0.955171292,1.485914215,-0.522807474,0
7133,-4.188247884,-0.693973884,2.59727093,0.334570777,0.708047006,-0.225683895,1.315037554,3.06119248,-0.53268424,-0.265562117,1.290279,-3.036792149,0
7134,-0.913628557,0.875992342,-1.230396133,1.591049731,0.657247678,-1.291294904,2.780510588,12.72243017,-2.796332489,1.250886025,-0.754201048,-4.355400649,0
7135,-0.316850885,-3.24253948,-1.837838708,2.847528685,0.734819834,0.607574059,-2.804052093,0.4897859,3.169111846,1.644747803,0.442672119,-0.114587136,0
7136,-0.06562701,-0.766124091,-2.445281282,1.754538986,-0.13768219,0.317560893,-4.359881171,1.58340576,2.919354829,0.063686322,-0.140198956,0.375461365,0
7137,0.185596865,0.001801888,0.374045924,0.661549287,0.458841287,0.592838495,-2.38131125,-6.503933523,1.044649479,-4.865530174,0.573777377,-5.427232018,0
7138,0.436820739,-0.630689757,-2.372289182,-0.431440412,1.101996171,0.868116097,1.163120851,-11.34118812,-1.626209397,-2.16868827,-0.359008362,-0.899087096,0
7139,-0.260894764,-2.260742745,-5.118624288,-0.970286365,0.579645123,0.829724406,-3.745566424,11.23909726,1.170706564,0.528153634,2.261229652,1.317162862,0
7140,1.352410441,2.303983356,-2.318368003,-1.509132318,0.938984544,1.27192391,-1.508573724,1.536415964,0.975565967,2.162818777,-0.052446035,-1.419910948,1
7141,2.965715646,0.972559919,-1.748613344,-0.48266173,1.033502535,-0.200522569,4.944844874,-12.65352659,0.780425371,-1.693100403,-0.247555706,-5.919694036,0
7142,-1.56479837,-0.615437216,-1.178858686,-2.331396278,1.279186848,-0.973811003,0.166709809,0.636927409,1.172815805,-0.238801625,0.848595808,-4.825706908,0
7143,3.025530718,-0.434753278,-1.917825949,0.645468257,1.515856888,0.067077705,-11.78108204,-8.997522411,1.565206239,-1.982141117,-0.908051697,2.231484588,0
7144,1.814970732,2.69795419,1.428063267,2.771568973,0.742329664,-1.081091356,1.37551436,-2.824974133,-0.671049121,-1.321646961,-1.081205934,-2.632593784,0
7145,-0.283781978,6.50261743,0.337685119,4.897669689,-0.659026259,-1.643902365,4.368239153,1.936676201,5.279186301,0.213485885,-0.1601249,4.802443029,1
7146,-1.680458701,-0.008725461,-1.295697889,1.964569904,-2.060382182,-0.214844284,8.394371034,9.637550723,-2.199054612,1.633989858,1.957725244,-6.927671339,1
7147,-3.077135423,4.177290407,-1.062738417,-0.968529881,-0.781036664,-0.450906949,-15.12785638,11.97173386,-1.16668926,-0.566903489,0.335226241,-5.435806104,1
7148,-3.897737541,-3.056277196,-1.837915418,-3.901629666,-0.462799133,0.666542377,-0.37923817,-1.188380752,-0.134323908,-3.526508953,0.060666923,-3.94394087,0
7149,-4.718339658,1.332206373,-4.318558567,0.268254918,-0.272105417,-0.21885302,1.853759074,8.461613528,0.898041443,0.842724579,0.730762832,-0.03674227,0
7150,-2.892284919,1.529806397,-2.800676437,4.438139503,-1.091934095,-1.104248418,4.086756318,-0.151434223,1.930406795,1.239395323,1.400858742,-0.457582508,1
7151,-1.066230181,1.232716448,-1.899402796,-2.040701081,0.438577793,0.78121908,1.021932415,-4.682701838,1.883970715,-2.1508087,-1.528453684,-0.878422746,0
7152,0.759824558,-4.044516461,2.104085367,-2.986268564,-0.163696377,0.561296277,1.002653365,-8.931057472,0.8368922,1.267930602,-0.408296689,0.6337034,0
7153,-4.419154904,-1.10168184,-3.502972926,-0.729303072,-0.406968592,-0.020685864,-8.582069419,13.91721181,0.301378533,-0.114731857,0.711860306,2.145829546,0
7154,-2.155641291,0.146891555,-1.939034862,1.52766242,-1.987802221,0.644195744,-11.66747893,9.001556838,-0.234135134,-1.969855163,-1.240152643,-0.216843803,1
7155,-2.049318125,1.395464949,-0.375096798,0.783913214,-1.403950589,1.309077352,-3.264368943,-2.305425325,0.761782516,-0.621535591,-1.25228215,1.971634587,0
7156,-1.942994959,-0.228160876,0.845754883,0.040164008,-0.820098958,0.710619005,0.965367637,5.570420597,1.757700166,-3.237258046,-0.12326211,1.985038987,1
7157,1.238141113,2.005452826,-2.20546757,-0.703585198,1.954590434,-0.725245775,-3.370167015,-0.717203383,1.065474445,-3.177392223,0.790497785,3.745691465,1
7158,-0.548687378,1.69698269,-1.298114571,0.896607596,1.42972816,1.257384854,-13.21100034,-1.140875766,0.373248723,-3.117526401,-1.599030367,0.705743737,0
7159,1.952205824,1.158926558,-1.325858193,2.496800391,0.697344356,-0.772198859,-4.3709504,-1.564548149,-0.318976999,-1.721003177,-0.82956548,3.474443547,0
7160,4.453099026,-3.57709976,0.410615357,0.822468744,0.67594524,1.422160619,6.136793022,2.748220263,-1.01120272,-0.324479952,-0.644928544,-4.974738831,0
7161,1.986242349,-0.151904302,-3.640012324,2.031272411,0.01619772,0.073342628,8.807045067,9.68986193,-4.137502092,1.103067134,0.322710586,-0.500850035,0
7162,8.226465806,3.796241967,0.754783391,3.240076078,-0.2720098,0.258958054,15.63261587,-0.390277668,-7.263801464,-3.748489948,0.517376459,-4.055090834,1
7163,1.242832417,3.042255797,2.855976844,-0.593625515,-0.56021732,1.122724171,5.314526206,-10.47041727,-3.406586269,-2.687380305,-0.537921569,-1.727100215,0
7164,-5.740800972,-4.776734649,-0.43820634,-1.144303588,-0.877247556,-0.436316587,-10.92018493,3.510308986,0.422172487,1.959044316,-2.262715999,-0.010303912,0
7165,-3.695574442,1.951588672,7.077265181,-1.69498166,-0.750715048,1.035394393,2.445117822,-5.799957201,1.500811504,-1.622675824,0.281187926,-6.546482123,1
7166,-1.650347913,-5.657592596,1.52750287,2.39891021,-0.866081262,0.861023117,2.013421704,4.255571061,2.579450521,4.682376857,1.866974738,-3.511517003,0
7167,0.007399178,-0.466634647,0.142300896,0.552858593,0.009284609,-0.047736641,-6.102110643,-4.72520154,-0.930877014,-5.238885232,0.990242873,-2.046688174,0
7168,1.156523038,-0.239930913,5.544064516,-1.293193024,-0.03801561,1.815546344,-6.928875862,-8.52628843,-2.752273209,-0.229959025,2.672081793,-5.02308749,1
7169,2.305646898,-2.333855749,0.490453417,-1.242162831,-0.993401346,-1.208562168,-7.755641082,5.813487262,-0.367657905,3.940994869,1.400744193,-3.889480518,0
7170,3.454770759,3.663029779,4.088767674,-0.943316935,-1.631728698,0.243200598,-6.922301594,-20.38991775,2.016957399,-0.377824776,0.129406593,-2.755873546,0
